#x_m,y_m
-0.8886113650863479,-25.595770982898927
-0.838561365086349,-25.595770982898927
-0.7885113650863502,-25.595770982898927
-0.7384613650863514,-25.595770982898927
-0.6884113650863526,-25.645820982898925
-0.6383613650863467,-25.645820982898925
-0.5883113650863478,-25.645820982898925
-0.538261365086349,-25.645820982898925
-0.4882113650863502,-25.69587098289893
-0.4381613650863514,-25.69587098289893
-0.3881113650863526,-25.69587098289893
-0.33806136508634665,-25.69587098289893
-0.28801136508634784,-25.74592098289893
-0.23796136508634902,-25.74592098289893
-0.1879113650863502,-25.74592098289893
-0.13786136508635138,-25.74592098289893
-0.08781136508635257,-25.79597098289893
-0.03776136508634664,-25.79597098289893
0.012288634913652174,-25.79597098289893
0.06233863491365099,-25.846020982898928
0.11238863491364981,-25.846020982898928
0.16243863491364863,-25.846020982898928
0.21248863491364745,-25.846020982898928
0.26253863491365337,-25.896070982898927
0.3125886349136522,-25.896070982898927
0.362638634913651,-25.896070982898927
0.4126886349136498,-25.896070982898927
0.46273863491364864,-25.946120982898925
0.5127886349136475,-25.946120982898925
0.5628386349136534,-25.946120982898925
0.6128886349136522,-25.946120982898925
0.662938634913651,-25.99617098289893
0.7129886349136498,-25.99617098289893
0.7630386349136487,-25.99617098289893
0.8130886349136475,-25.99617098289893
0.8631386349136534,-26.04622098289893
0.9131886349136522,-26.04622098289893
0.963238634913651,-26.04622098289893
1.0132886349136498,-26.04622098289893
1.0633386349136487,-26.09627098289893
1.1133886349136475,-26.09627098289893
1.1634386349136534,-26.09627098289893
1.2134886349136522,-26.09627098289893
1.263538634913651,-26.146320982898928
1.3135886349136499,-26.146320982898928
1.3636386349136487,-26.146320982898928
1.4136886349136475,-26.196370982898927
1.4637386349136534,-26.196370982898927
1.5137886349136522,-26.196370982898927
1.563838634913651,-26.196370982898927
1.6138886349136499,-26.246420982898925
1.6639386349136487,-26.246420982898925
1.7139886349136475,-26.246420982898925
1.7640386349136534,-26.246420982898925
1.8140886349136522,-26.29647098289893
1.864138634913651,-26.29647098289893
1.9141886349136499,-26.29647098289893
1.9642386349136487,-26.29647098289893
2.0142886349136475,-26.34652098289893
2.0643386349136534,-26.34652098289893
