# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad
73.4; 8.727; 7.68; -0.00348; 0.06970; 0.62830; 0.04685
73.6; 8.754; 7.42; -0.00284; 0.01905; 0.63733; 0.04932
73.8; 8.781; 7.15; -0.00180; -0.05390; 0.64687; 0.05008
74.0; 8.810; 6.88; -0.00038; -0.17792; 0.65651; 0.04777
74.2; 8.840; 6.61; 0.00142; -0.36523; 0.66550; 0.04034
74.4; 8.871; 6.37; 0.00347; -0.59213; 0.67269; 0.02592
74.6; 8.903; 6.15; 0.00559; -0.82970; 0.67659; 0.00342
74.8; 8.936; 5.95; 0.00782; -1.05622; 0.67556; -0.02741
75.0; 8.970; 5.79; 0.01040; -1.25490; 0.66802; -0.06602
75.2; 9.006; 5.64; 0.01355; -1.41276; 0.65256; -0.11087
75.4; 9.043; 5.51; 0.01725; -1.52051; 0.62806; -0.15968
75.6; 9.081; 5.38; 0.02103; -1.57074; 0.59373; -0.21008
75.8; 9.121; 5.25; 0.02397; -1.57079; 0.54902; -0.25998
76.0; 9.162; 5.12; 0.02514; -1.57079; 0.49352; -0.30849
76.2; 9.206; 4.98; 0.02464; -1.57079; 0.42684; -0.35513
76.4; 9.252; 4.84; 0.02243; -1.57079; 0.34884; -0.39906
76.6; 9.300; 4.68; 0.01841; -1.57079; 0.25975; -0.43897
76.8; 9.351; 4.49; 0.01246; -1.57079; 0.16060; -0.47273
77.0; 9.404; 4.29; 0.00455; -1.57079; 0.05372; -0.49696
77.2; 9.458; 4.05; -0.00520; -1.57079; -0.05643; -0.50637
77.4; 9.514; 3.78; -0.01650; -1.57079; -0.16271; -0.49306
77.6; 9.567; 3.49; -0.02888; -1.57079; -0.25572; -0.44637
77.8; 9.617; 3.20; -0.04184; -1.57079; -0.32648; -0.35486
78.0; 9.660; 2.91; -0.05509; -1.57079; -0.37096; -0.21409
78.2; 9.699; 2.71; -0.06866; -1.57079; -0.39204; -0.03689
78.4; 9.738; 2.60; -0.07807; -1.57079; -0.39393; 0.14781
78.6; 9.782; 2.51; -0.08377; -1.57079; -0.37708; 0.31031
78.8; 9.834; 2.48; -0.08639; -1.57079; -0.33934; 0.43386
79.0; 9.897; 2.51; -0.08574; -1.57079; -0.27948; 0.51328
79.2; 9.968; 2.66; -0.08013; -1.57079; -0.19928; 0.55412
79.4; 10.041; 2.93; -0.07006; -1.57079; -0.10282; 0.56741
79.6; 10.114; 3.18; -0.06077; -1.57079; 0.00393; 0.55930
79.8; 10.184; 3.41; -0.05320; -1.57079; 0.11366; 0.53340
80.0; 10.252; 3.61; -0.04697; -1.57079; 0.21940; 0.49368
80.2; 10.315; 3.79; -0.04177; -1.57079; 0.31604; 0.44448
80.4; 10.374; 3.96; -0.03737; -1.57079; 0.40074; 0.38930
80.6; 10.429; 4.10; -0.03356; -1.57079; 0.47239; 0.33113
80.8; 10.482; 4.23; -0.03019; -1.57079; 0.53111; 0.27261
81.0; 10.533; 4.34; -0.02716; -1.57079; 0.57750; 0.21526
81.2; 10.582; 4.45; -0.02436; -1.56567; 0.61211; 0.15947
81.4; 10.629; 4.56; -0.02126; -1.48601; 0.63572; 0.10773
81.6; 10.675; 4.68; -0.01820; -1.35452; 0.64960; 0.06245
81.8; 10.720; 4.81; -0.01517; -1.19360; 0.65533; 0.02488
82.0; 10.763; 4.96; -0.01216; -1.02022; 0.65461; -0.00464
82.2; 10.804; 5.12; -0.00929; -0.84692; 0.64913; -0.02646
82.4; 10.845; 5.29; -0.00674; -0.68452; 0.64039; -0.04137
82.6; 10.883; 5.46; -0.00465; -0.54352; 0.62965; -0.05057
82.8; 10.921; 5.64; -0.00307; -0.42764; 0.61786; -0.05533
83.0; 10.957; 5.82; -0.00190; -0.33325; 0.60574; -0.05675
83.2; 10.992; 6.00; -0.00108; -0.25724; 0.59383; -0.05572
83.4; 11.026; 6.17; -0.00052; -0.19698; 0.58247; -0.05296
83.6; 11.059; 6.35; -0.00016; -0.15022; 0.57193; -0.04904
83.8; 11.091; 6.52; 0.00005; -0.11507; 0.56234; -0.04442
84.0; 11.122; 6.69; 0.00017; -0.08998; 0.55379; -0.03947
84.2; 11.152; 6.85; 0.00022; -0.07374; 0.54629; -0.03450
84.4; 11.181; 7.01; 0.00024; -0.06546; 0.53980; -0.02975
84.6; 11.210; 7.17; 0.00026; -0.06451; 0.53425; -0.02543
84.8; 11.238; 7.32; 0.00029; -0.07051; 0.52952; -0.02173
85.0; 11.265; 7.47; 0.00035; -0.08325; 0.52549; -0.01883
85.2; 11.292; 7.61; 0.00047; -0.10260; 0.52197; -0.01687
85.4; 11.318; 7.75; 0.00065; -0.12838; 0.51877; -0.01598
85.6; 11.344; 7.88; 0.00091; -0.16023; 0.51569; -0.01617
85.8; 11.370; 8.01; 0.00127; -0.19740; 0.51253; -0.01739
86.0; 11.395; 8.13; 0.00174; -0.23855; 0.50911; -0.01957
86.2; 11.419; 8.25; 0.00233; -0.28157; 0.50526; -0.02273
86.4; 11.444; 8.37; 0.00301; -0.32349; 0.50081; -0.02683
86.6; 11.467; 8.47; 0.00378; -0.36069; 0.49559; -0.03177
86.8; 11.491; 8.50; 0.00512; -0.43994; 0.48945; -0.03815
87.0; 11.515; 8.50; 0.00685; -0.49161; 0.48219; -0.04600
87.2; 11.539; 8.50; 0.00834; -0.50912; 0.47359; -0.05459
87.4; 11.562; 8.50; 0.00939; -0.50872; 0.46350; -0.06336
87.6; 11.586; 8.50; 0.01000; -0.49544; 0.45181; -0.07196
87.8; 11.610; 8.50; 0.01022; -0.47170; 0.43851; -0.08013
88.0; 11.634; 8.50; 0.01009; -0.44017; 0.42363; -0.08764
88.2; 11.658; 8.50; 0.00967; -0.40414; 0.40726; -0.09436
88.4; 11.681; 8.50; 0.00906; -0.36580; 0.38951; -0.10021
88.6; 11.705; 8.50; 0.00831; -0.32655; 0.37054; -0.10515
88.8; 11.729; 8.50; 0.00750; -0.28753; 0.35050; -0.10919
89.0; 11.753; 8.50; 0.00666; -0.24969; 0.32957; -0.11232
89.2; 11.776; 8.50; 0.00584; -0.21373; 0.30793; -0.11461
89.4; 11.800; 8.50; 0.00505; -0.18014; 0.28575; -0.11609
89.6; 11.824; 8.50; 0.00431; -0.14924; 0.26319; -0.11682
89.8; 11.848; 8.50; 0.00363; -0.12117; 0.24042; -0.11689
90.0; 11.871; 8.50; 0.00301; -0.09600; 0.21758; -0.11634
90.2; 11.895; 8.50; 0.00246; -0.07370; 0.19480; -0.11525
90.4; 11.919; 8.50; 0.00196; -0.05417; 0.17218; -0.11370
90.6; 11.943; 8.50; 0.00152; -0.03730; 0.14984; -0.11174
90.8; 11.966; 8.50; 0.00114; -0.02292; 0.12785; -0.10943
91.0; 11.990; 8.50; 0.00081; -0.01085; 0.10629; -0.10684
91.2; 12.014; 8.50; 0.00053; -0.00091; 0.08523; -0.10401
91.4; 12.038; 8.50; 0.00029; 0.00710; 0.06472; -0.10100
91.6; 12.061; 8.50; 0.00009; 0.01339; 0.04479; -0.09784
91.8; 12.085; 8.50; -0.00007; 0.01816; 0.02548; -0.09458
92.0; 12.108; 8.50; -0.00019; 0.02159; 0.00681; -0.09125
92.2; 12.132; 8.50; -0.00029; 0.02387; -0.01120; -0.08788
92.4; 12.156; 8.50; -0.00036; 0.02518; -0.02854; -0.08449
92.6; 12.179; 8.50; -0.00042; 0.02568; -0.04521; -0.08110
92.8; 12.203; 8.50; -0.00045; 0.02551; -0.06120; -0.07774
93.0; 12.226; 8.50; -0.00046; 0.02481; -0.07652; -0.07441
93.2; 12.250; 8.50; -0.00046; 0.02369; -0.09118; -0.07113
93.4; 12.274; 8.50; -0.00046; 0.02227; -0.10518; -0.06790
93.6; 12.297; 8.50; -0.00044; 0.02062; -0.11853; -0.06473
93.8; 12.321; 8.50; -0.00042; 0.01884; -0.13125; -0.06163
94.0; 12.344; 8.50; -0.00039; 0.01699; -0.14334; -0.05860
94.2; 12.368; 8.50; -0.00036; 0.01512; -0.15483; -0.05564
94.4; 12.391; 8.50; -0.00032; 0.01328; -0.16572; -0.05274
94.6; 12.415; 8.50; -0.00029; 0.01150; -0.17603; -0.04991
94.8; 12.438; 8.50; -0.00026; 0.00980; -0.18578; -0.04715
95.0; 12.462; 8.50; -0.00022; 0.00822; -0.19497; -0.04445
95.2; 12.485; 8.50; -0.00019; 0.00677; -0.20362; -0.04182
95.4; 12.509; 8.50; -0.00016; 0.00544; -0.21175; -0.03924
95.6; 12.532; 8.50; -0.00013; 0.00425; -0.21936; -0.03672
95.8; 12.556; 8.50; -0.00011; 0.00319; -0.22646; -0.03425
96.0; 12.579; 8.50; -0.00009; 0.00227; -0.23307; -0.03183
96.2; 12.603; 8.50; -0.00007; 0.00147; -0.23920; -0.02946
96.4; 12.626; 8.50; -0.00005; 0.00079; -0.24486; -0.02713
96.6; 12.650; 8.50; -0.00003; 0.00023; -0.25005; -0.02484
96.8; 12.673; 8.50; -0.00002; -0.00023; -0.25478; -0.02259
97.0; 12.697; 8.50; -0.00001; -0.00060; -0.25907; -0.02038
97.2; 12.720; 8.50; 0.00000; -0.00089; -0.26292; -0.01821
97.4; 12.743; 8.50; 0.00001; -0.00110; -0.26634; -0.01606
97.6; 12.767; 8.50; 0.00001; -0.00125; -0.26933; -0.01395
97.8; 12.790; 8.50; 0.00002; -0.00135; -0.27190; -0.01187
98.0; 12.814; 8.50; 0.00002; -0.00139; -0.27406; -0.00982
98.2; 12.837; 8.50; 0.00002; -0.00140; -0.27581; -0.00780
98.4; 12.861; 8.50; 0.00002; -0.00138; -0.27716; -0.00580
98.6; 12.884; 8.50; 0.00003; -0.00134; -0.27811; -0.00384
98.8; 12.908; 8.50; 0.00003; -0.00127; -0.27868; -0.00190
99.0; 12.931; 8.50; 0.00002; -0.00119; -0.27886; 0.00001
99.2; 12.955; 8.50; 0.00002; -0.00110; -0.27867; 0.00190
99.4; 12.978; 8.50; 0.00002; -0.00101; -0.27810; 0.00376
99.6; 13.002; 8.50; 0.00002; -0.00091; -0.27716; 0.00559
99.8; 13.025; 8.50; 0.00002; -0.00081; -0.27586; 0.00740
100.0; 13.049; 8.50; 0.00002; -0.00071; -0.27420; 0.00917
100.2; 13.072; 8.50; 0.00002; -0.00062; -0.27220; 0.01093
100.4; 13.095; 8.50; 0.00001; -0.00054; -0.26984; 0.01265
100.6; 13.119; 8.50; 0.00001; -0.00045; -0.26714; 0.01435
100.8; 13.142; 8.50; 0.00001; -0.00038; -0.26411; 0.01602
101.0; 13.166; 8.50; 0.00001; -0.00031; -0.26075; 0.01766
101.2; 13.189; 8.50; 0.00001; -0.00025; -0.25706; 0.01928
101.4; 13.213; 8.50; 0.00001; -0.00020; -0.25305; 0.02086
101.6; 13.236; 8.50; 0.00001; -0.00015; -0.24873; 0.02242
101.8; 13.260; 8.50; 0.00000; -0.00011; -0.24410; 0.02395
102.0; 13.283; 8.50; 0.00000; -0.00007; -0.23917; 0.02545
102.2; 13.307; 8.50; 0.00000; -0.00005; -0.23394; 0.02692
102.4; 13.330; 8.50; 0.00000; -0.00002; -0.22841; 0.02836
102.6; 13.354; 8.50; 0.00000; -0.00000; -0.22261; 0.02978
102.8; 13.377; 8.50; 0.00000; 0.00001; -0.21652; 0.03116
103.0; 13.401; 8.50; 0.00000; 0.00002; -0.21016; 0.03251
103.2; 13.424; 8.50; -0.00000; 0.00003; -0.20353; 0.03384
103.4; 13.448; 8.50; -0.00000; 0.00004; -0.19664; 0.03513
103.6; 13.471; 8.50; -0.00000; 0.00004; -0.18949; 0.03640
103.8; 13.495; 8.50; -0.00000; 0.00004; -0.18209; 0.03764
104.0; 13.518; 8.50; -0.00000; 0.00004; -0.17445; 0.03884
104.2; 13.542; 8.50; -0.00000; 0.00004; -0.16657; 0.04002
104.4; 13.566; 8.50; -0.00000; 0.00003; -0.15845; 0.04116
104.6; 13.589; 8.50; -0.00000; 0.00003; -0.15011; 0.04228
104.8; 13.613; 8.50; -0.00000; 0.00003; -0.14155; 0.04336
105.0; 13.636; 8.50; -0.00000; 0.00002; -0.13277; 0.04442
105.2; 13.660; 8.50; -0.00000; 0.00002; -0.12378; 0.04545
105.4; 13.683; 8.50; -0.00000; 0.00001; -0.11459; 0.04644
105.6; 13.707; 8.50; -0.00000; 0.00001; -0.10520; 0.04741
105.8; 13.730; 8.50; -0.00000; 0.00000; -0.09562; 0.04835
106.0; 13.754; 8.50; -0.00000; 0.00000; -0.08586; 0.04925
106.2; 13.777; 8.50; -0.00000; -0.00000; -0.07592; 0.05013
106.4; 13.801; 8.50; -0.00000; -0.00000; -0.06580; 0.05098
106.6; 13.824; 8.50; 0.00000; -0.00001; -0.05552; 0.05179
106.8; 13.848; 8.50; 0.00000; -0.00001; -0.04507; 0.05258
107.0; 13.872; 8.50; 0.00000; -0.00000; -0.03447; 0.05333
107.2; 13.895; 8.50; 0.00000; -0.00000; -0.02372; 0.05405
107.4; 13.919; 8.50; 0.00000; 0.00000; -0.01283; 0.05473
107.6; 13.942; 8.50; 0.00000; 0.00001; -0.00181; 0.05537
107.8; 13.966; 8.50; -0.00000; 0.00001; 0.00933; 0.05597
108.0; 13.989; 8.50; -0.00000; 0.00002; 0.02060; 0.05653
108.2; 14.013; 8.50; -0.00000; 0.00003; 0.03197; 0.05705
108.4; 14.037; 8.50; -0.00000; 0.00004; 0.04344; 0.05754
108.6; 14.060; 8.50; -0.00000; 0.00006; 0.05501; 0.05798
108.8; 14.084; 8.50; -0.00000; 0.00007; 0.06666; 0.05839
109.0; 14.107; 8.50; -0.00000; 0.00009; 0.07839; 0.05875
109.2; 14.131; 8.50; -0.00000; 0.00011; 0.09019; 0.05908
109.4; 14.154; 8.50; -0.00000; 0.00013; 0.10205; 0.05937
109.6; 14.178; 8.50; -0.00000; 0.00015; 0.11397; 0.05963
109.8; 14.202; 8.50; -0.00000; 0.00018; 0.12593; 0.05984
110.0; 14.225; 8.50; -0.00000; 0.00020; 0.13793; 0.06002
110.2; 14.249; 8.50; -0.00000; 0.00023; 0.14996; 0.06015
110.4; 14.272; 8.50; -0.00000; 0.00026; 0.16202; 0.06025
110.6; 14.296; 8.50; -0.00000; 0.00029; 0.17409; 0.06032
110.8; 14.319; 8.50; -0.00000; 0.00031; 0.18617; 0.06034
111.0; 14.343; 8.50; -0.00001; 0.00034; 0.19825; 0.06033
111.2; 14.367; 8.50; -0.00001; 0.00036; 0.21032; 0.06028
111.4; 14.390; 8.50; -0.00001; 0.00038; 0.22238; 0.06019
111.6; 14.414; 8.50; -0.00001; 0.00039; 0.23442; 0.06006
111.8; 14.437; 8.50; -0.00001; 0.00039; 0.24643; 0.05989
112.0; 14.461; 8.50; -0.00001; 0.00039; 0.25839; 0.05969
112.2; 14.484; 8.50; -0.00001; 0.00037; 0.27032; 0.05945
112.4; 14.508; 8.50; -0.00001; 0.00034; 0.28219; 0.05917
112.6; 14.532; 8.50; -0.00001; 0.00030; 0.29400; 0.05884
112.8; 14.555; 8.50; -0.00001; 0.00024; 0.30573; 0.05848
113.0; 14.579; 8.50; -0.00001; 0.00015; 0.31740; 0.05808
113.2; 14.602; 8.50; -0.00000; 0.00005; 0.32897; 0.05764
113.4; 14.626; 8.50; -0.00000; -0.00009; 0.34046; 0.05716
113.6; 14.649; 8.50; -0.00000; -0.00025; 0.35184; 0.05664
113.8; 14.673; 8.50; 0.00000; -0.00044; 0.36311; 0.05607
114.0; 14.696; 8.50; 0.00000; -0.00066; 0.37427; 0.05546
114.2; 14.720; 8.50; 0.00001; -0.00092; 0.38529; 0.05481
114.4; 14.743; 8.50; 0.00001; -0.00121; 0.39618; 0.05411
114.6; 14.767; 8.50; 0.00002; -0.00154; 0.40693; 0.05336
114.8; 14.791; 8.50; 0.00002; -0.00190; 0.41752; 0.05257
115.0; 14.814; 8.50; 0.00003; -0.00230; 0.42795; 0.05173
115.2; 14.838; 8.50; 0.00004; -0.00273; 0.43820; 0.05084
115.4; 14.861; 8.50; 0.00004; -0.00318; 0.44827; 0.04990
115.6; 14.885; 8.50; 0.00005; -0.00365; 0.45815; 0.04892
115.8; 14.908; 8.50; 0.00006; -0.00414; 0.46783; 0.04788
116.0; 14.932; 8.50; 0.00007; -0.00462; 0.47730; 0.04680
116.2; 14.955; 8.50; 0.00008; -0.00510; 0.48654; 0.04566
116.4; 14.979; 8.50; 0.00009; -0.00554; 0.49556; 0.04447
116.6; 15.002; 8.50; 0.00009; -0.00594; 0.50433; 0.04324
116.8; 15.026; 8.50; 0.00010; -0.00627; 0.51285; 0.04196
117.0; 15.049; 8.50; 0.00011; -0.00650; 0.52111; 0.04063
117.2; 15.073; 8.50; 0.00012; -0.00661; 0.52910; 0.03926
117.4; 15.096; 8.50; 0.00012; -0.00656; 0.53681; 0.03785
117.6; 15.119; 8.50; 0.00012; -0.00632; 0.54424; 0.03641
117.8; 15.143; 8.50; 0.00012; -0.00584; 0.55137; 0.03493
118.0; 15.166; 8.50; 0.00012; -0.00508; 0.55821; 0.03343
118.2; 15.190; 8.50; 0.00011; -0.00400; 0.56474; 0.03192
118.4; 15.213; 8.50; 0.00009; -0.00255; 0.57097; 0.03039
118.6; 15.237; 8.50; 0.00007; -0.00067; 0.57689; 0.02887
118.8; 15.260; 8.50; 0.00004; 0.00167; 0.58250; 0.02735
119.0; 15.284; 8.50; 0.00001; 0.00454; 0.58780; 0.02586
119.2; 15.307; 8.50; -0.00004; 0.00798; 0.59281; 0.02441
119.4; 15.330; 8.50; -0.00009; 0.01202; 0.59751; 0.02300
119.6; 15.354; 8.50; -0.00015; 0.01672; 0.60193; 0.02166
119.8; 15.377; 8.50; -0.00023; 0.02209; 0.60608; 0.02040
120.0; 15.401; 8.50; -0.00032; 0.02816; 0.60996; 0.01923
120.2; 15.424; 8.50; -0.00042; 0.03491; 0.61361; 0.01817
120.4; 15.447; 8.50; -0.00053; 0.04235; 0.61704; 0.01724
120.6; 15.471; 8.50; -0.00065; 0.05044; 0.62027; 0.01646
120.8; 15.494; 8.50; -0.00079; 0.05910; 0.62333; 0.01583
121.0; 15.518; 8.50; -0.00094; 0.06825; 0.62626; 0.01537
121.2; 15.541; 8.50; -0.00110; 0.07778; 0.62908; 0.01508
121.4; 15.564; 8.50; -0.00127; 0.08751; 0.63183; 0.01498
121.6; 15.588; 8.50; -0.00145; 0.09727; 0.63455; 0.01507
121.8; 15.611; 8.50; -0.00163; 0.10681; 0.63726; 0.01534
122.0; 15.634; 8.50; -0.00181; 0.11589; 0.64001; 0.01579
122.2; 15.658; 8.50; -0.00199; 0.12423; 0.64283; 0.01639
122.4; 15.681; 8.50; -0.00216; 0.13155; 0.64574; 0.01714
122.6; 15.705; 8.50; -0.00231; 0.13762; 0.64879; 0.01799
122.8; 15.728; 8.50; -0.00245; 0.14226; 0.65198; 0.01893
123.0; 15.751; 8.50; -0.00257; 0.14544; 0.65533; 0.01991
123.2; 15.775; 8.50; -0.00266; 0.14724; 0.65886; 0.02090
123.4; 15.798; 8.50; -0.00272; 0.14777; 0.66257; 0.02188
123.6; 15.821; 8.50; -0.00276; 0.14706; 0.66646; 0.02280
123.8; 15.845; 8.50; -0.00278; 0.14514; 0.67052; 0.02365
124.0; 15.868; 8.50; -0.00277; 0.14202; 0.67473; 0.02440
124.2; 15.891; 8.50; -0.00274; 0.13774; 0.67908; 0.02501
124.4; 15.915; 8.50; -0.00268; 0.13241; 0.68355; 0.02547
124.6; 15.938; 8.50; -0.00261; 0.12623; 0.68810; 0.02574
124.8; 15.961; 8.50; -0.00251; 0.11952; 0.69271; 0.02583
125.0; 15.985; 8.50; -0.00240; 0.11259; 0.69733; 0.02571
125.2; 16.008; 8.50; -0.00228; 0.10568; 0.70193; 0.02538
125.4; 16.031; 8.50; -0.00215; 0.09899; 0.70646; 0.02486
125.6; 16.054; 8.50; -0.00202; 0.09265; 0.71090; 0.02414
125.8; 16.078; 8.50; -0.00190; 0.08675; 0.71520; 0.02324
126.0; 16.101; 8.50; -0.00178; 0.08132; 0.71933; 0.02216
126.2; 16.124; 8.50; -0.00167; 0.07635; 0.72325; 0.02092
