# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad
73.4; 8.592; 8.50; 0.04486; -1.05310; -0.79086; -0.02627
73.6; 8.613; 8.50; 0.04538; -1.04380; -0.78757; -0.02828
73.8; 8.635; 8.50; 0.04569; -1.03582; -0.78458; -0.03027
74.0; 8.657; 8.50; 0.04583; -1.02996; -0.78191; -0.03222
74.2; 8.678; 8.50; 0.04586; -1.02688; -0.77957; -0.03417
74.4; 8.700; 8.50; 0.04583; -1.02601; -0.77760; -0.03612
74.6; 8.722; 8.50; 0.04579; -1.02644; -0.77600; -0.03808
74.8; 8.743; 8.50; 0.04576; -1.02734; -0.77476; -0.04003
75.0; 8.765; 8.50; 0.04575; -1.02814; -0.77389; -0.04194
75.2; 8.787; 8.50; 0.04575; -1.02856; -0.77335; -0.04377
75.4; 8.808; 8.50; 0.04576; -1.02856; -0.77315; -0.04547
75.6; 8.830; 8.50; 0.04577; -1.02828; -0.77323; -0.04700
75.8; 8.852; 8.50; 0.04578; -1.02793; -0.77358; -0.04832
76.0; 8.873; 8.50; 0.04577; -1.02777; -0.77416; -0.04940
76.2; 8.895; 8.50; 0.04577; -1.02798; -0.77490; -0.05020
76.4; 8.916; 8.50; 0.04577; -1.02826; -0.77576; -0.05070
76.6; 8.938; 8.50; 0.04577; -1.02825; -0.77668; -0.05085
76.8; 8.959; 8.50; 0.04578; -1.02809; -0.77759; -0.05060
77.0; 8.981; 8.50; 0.04578; -1.02792; -0.77842; -0.04993
77.2; 9.002; 8.50; 0.04578; -1.02784; -0.77908; -0.04879
77.4; 9.024; 8.50; 0.04577; -1.02787; -0.77948; -0.04715
77.6; 9.045; 8.50; 0.04577; -1.02795; -0.77955; -0.04505
77.8; 9.066; 8.50; 0.04577; -1.02802; -0.77921; -0.04270
78.0; 9.088; 8.50; 0.04577; -1.02800; -0.77844; -0.04041
78.2; 9.109; 8.50; 0.04577; -1.02786; -0.77728; -0.03840
78.4; 9.130; 8.50; 0.04576; -1.02760; -0.77579; -0.03678
78.6; 9.152; 8.50; 0.04576; -1.02731; -0.77404; -0.03557
78.8; 9.173; 8.50; 0.04574; -1.02719; -0.77211; -0.03484
79.0; 9.195; 8.50; 0.04573; -1.02745; -0.77009; -0.03462
79.2; 9.216; 8.50; 0.04572; -1.02823; -0.76808; -0.03497
79.4; 9.238; 8.50; 0.04573; -1.02951; -0.76618; -0.03591
79.6; 9.259; 8.50; 0.04577; -1.03127; -0.76450; -0.03749
79.8; 9.281; 8.50; 0.04584; -1.03240; -0.76316; -0.03973
80.0; 9.303; 8.50; 0.04592; -1.03076; -0.76228; -0.04261
80.2; 9.325; 8.50; 0.04594; -1.02366; -0.76198; -0.04605
80.4; 9.347; 8.50; 0.04579; -1.00797; -0.76236; -0.04990
80.6; 9.369; 8.50; 0.04535; -0.98387; -0.76353; -0.05398
80.8; 9.391; 8.50; 0.04445; -0.94737; -0.76561; -0.05807
81.0; 9.413; 8.50; 0.04291; -0.89574; -0.76865; -0.06187
81.2; 9.435; 8.50; 0.04054; -0.82653; -0.77272; -0.06500
81.4; 9.457; 8.50; 0.03718; -0.73855; -0.77784; -0.06705
81.6; 9.479; 8.50; 0.03281; -0.63397; -0.78394; -0.06760
81.8; 9.501; 8.50; 0.02766; -0.52048; -0.79091; -0.06635
82.0; 9.524; 8.50; 0.02221; -0.41057; -0.79848; -0.06321
82.2; 9.546; 8.50; 0.01709; -0.31570; -0.80632; -0.05838
82.4; 9.568; 8.50; 0.01276; -0.24038; -0.81403; -0.05224
82.6; 9.591; 8.50; 0.00938; -0.18261; -0.82122; -0.04521
82.8; 9.613; 8.50; 0.00686; -0.13814; -0.82759; -0.03761
83.0; 9.636; 8.50; 0.00502; -0.10323; -0.83290; -0.02970
83.2; 9.658; 8.50; 0.00367; -0.07528; -0.83699; -0.02163
83.4; 9.681; 8.50; 0.00268; -0.05261; -0.83976; -0.01354
83.6; 9.704; 8.50; 0.00193; -0.03409; -0.84115; -0.00552
83.8; 9.726; 8.50; 0.00136; -0.01895; -0.84114; 0.00237
84.0; 9.749; 8.50; 0.00091; -0.00666; -0.83971; 0.01005
84.2; 9.772; 8.50; 0.00056; 0.00321; -0.83690; 0.01749
84.4; 9.795; 8.50; 0.00028; 0.01099; -0.83272; 0.02463
84.6; 9.818; 8.50; 0.00006; 0.01696; -0.82722; 0.03146
84.8; 9.840; 8.50; -0.00011; 0.02137; -0.82045; 0.03793
85.0; 9.863; 8.50; -0.00024; 0.02443; -0.81247; 0.04403
85.2; 9.887; 8.50; -0.00034; 0.02635; -0.80333; 0.04973
85.4; 9.910; 8.50; -0.00041; 0.02730; -0.79311; 0.05501
85.6; 9.933; 8.50; -0.00046; 0.02744; -0.78188; 0.05987
85.8; 9.956; 8.50; -0.00048; 0.02694; -0.76971; 0.06428
86.0; 9.979; 8.50; -0.00049; 0.02591; -0.75670; 0.06825
86.2; 10.003; 8.50; -0.00049; 0.02447; -0.74292; 0.07176
86.4; 10.026; 8.50; -0.00048; 0.02274; -0.72846; 0.07481
86.6; 10.049; 8.50; -0.00045; 0.02079; -0.71341; 0.07740
86.8; 10.073; 8.50; -0.00043; 0.01872; -0.69786; 0.07952
87.0; 10.096; 8.50; -0.00039; 0.01657; -0.68190; 0.08117
87.2; 10.120; 8.50; -0.00035; 0.01441; -0.66562; 0.08235
87.4; 10.144; 8.50; -0.00032; 0.01228; -0.64912; 0.08307
87.6; 10.167; 8.50; -0.00028; 0.01021; -0.63250; 0.08331
87.8; 10.191; 8.50; -0.00024; 0.00824; -0.61584; 0.08308
88.0; 10.215; 8.50; -0.00020; 0.00638; -0.59925; 0.08238
88.2; 10.238; 8.50; -0.00016; 0.00466; -0.58282; 0.08121
88.4; 10.262; 8.50; -0.00013; 0.00307; -0.56665; 0.07957
88.6; 10.286; 8.50; -0.00009; 0.00164; -0.55083; 0.07753
88.8; 10.309; 8.50; -0.00006; 0.00036; -0.53544; 0.07525
89.0; 10.333; 8.50; -0.00004; -0.00076; -0.52052; 0.07292
89.2; 10.357; 8.50; -0.00001; -0.00172; -0.50606; 0.07063
89.4; 10.381; 8.50; 0.00001; -0.00251; -0.49206; 0.06839
89.6; 10.404; 8.50; 0.00003; -0.00313; -0.47851; 0.06622
89.8; 10.428; 8.50; 0.00004; -0.00358; -0.46539; 0.06412
90.0; 10.452; 8.50; 0.00005; -0.00385; -0.45269; 0.06210
90.2; 10.475; 8.50; 0.00006; -0.00394; -0.44039; 0.06015
90.4; 10.499; 8.50; 0.00007; -0.00383; -0.42847; 0.05830
90.6; 10.523; 8.50; 0.00007; -0.00351; -0.41692; 0.05654
90.8; 10.546; 8.50; 0.00007; -0.00297; -0.40572; 0.05487
91.0; 10.570; 8.50; 0.00006; -0.00220; -0.39485; 0.05332
91.2; 10.594; 8.50; 0.00005; -0.00118; -0.38428; 0.05188
91.4; 10.617; 8.50; 0.00004; 0.00011; -0.37399; 0.05056
91.6; 10.641; 8.50; 0.00002; 0.00167; -0.36397; 0.04936
91.8; 10.664; 8.50; -0.00000; 0.00354; -0.35417; 0.04831
92.0; 10.688; 8.50; -0.00003; 0.00571; -0.34459; 0.04739
92.2; 10.712; 8.50; -0.00007; 0.00820; -0.33517; 0.04663
92.4; 10.735; 8.50; -0.00011; 0.01101; -0.32591; 0.04603
92.6; 10.759; 8.50; -0.00016; 0.01415; -0.31676; 0.04560
92.8; 10.782; 8.50; -0.00021; 0.01760; -0.30769; 0.04534
93.0; 10.806; 8.50; -0.00027; 0.02135; -0.29866; 0.04526
93.2; 10.829; 8.50; -0.00033; 0.02537; -0.28965; 0.04538
93.4; 10.853; 8.50; -0.00040; 0.02961; -0.28060; 0.04570
93.6; 10.877; 8.50; -0.00047; 0.03401; -0.27149; 0.04621
93.8; 10.900; 8.50; -0.00055; 0.03850; -0.26228; 0.04693
94.0; 10.924; 8.50; -0.00063; 0.04298; -0.25291; 0.04786
94.2; 10.947; 8.50; -0.00072; 0.04733; -0.24336; 0.04899
94.4; 10.971; 8.50; -0.00080; 0.05139; -0.23357; 0.05032
94.6; 10.994; 8.50; -0.00088; 0.05500; -0.22352; 0.05183
94.8; 11.018; 8.50; -0.00095; 0.05794; -0.21317; 0.05352
95.0; 11.041; 8.50; -0.00102; 0.05997; -0.20247; 0.05537
95.2; 11.065; 8.50; -0.00107; 0.06084; -0.19141; 0.05734
95.4; 11.089; 8.50; -0.00110; 0.06022; -0.17994; 0.05942
95.6; 11.112; 8.50; -0.00112; 0.05779; -0.16806; 0.06155
95.8; 11.136; 8.50; -0.00110; 0.05317; -0.15576; 0.06369
96.0; 11.159; 8.50; -0.00106; 0.04597; -0.14302; 0.06578
96.2; 11.183; 8.50; -0.00097; 0.03578; -0.12986; 0.06775
96.4; 11.206; 8.50; -0.00083; 0.02215; -0.11630; 0.06954
96.6; 11.230; 8.50; -0.00063; 0.00464; -0.10237; 0.07103
96.8; 11.254; 8.50; -0.00038; -0.01717; -0.08814; 0.07215
97.0; 11.277; 8.50; -0.00005; -0.04370; -0.07367; 0.07278
97.2; 11.301; 8.50; 0.00036; -0.07533; -0.05906; 0.07280
97.4; 11.324; 8.50; 0.00086; -0.11242; -0.04442; 0.07208
97.6; 11.348; 8.50; 0.00145; -0.15525; -0.02991; 0.07050
97.8; 11.371; 8.50; 0.00216; -0.20402; -0.01568; 0.06792
98.0; 11.395; 8.50; 0.00297; -0.25884; -0.00193; 0.06418
98.2; 11.419; 8.50; 0.00392; -0.31962; 0.01113; 0.05916
98.4; 11.442; 8.50; 0.00501; -0.38604; 0.02323; 0.05271
98.6; 11.466; 8.50; 0.00626; -0.45758; 0.03413; 0.04471
98.8; 11.489; 8.50; 0.00770; -0.53412; 0.04353; 0.03505
99.0; 11.513; 8.50; 0.00935; -0.61847; 0.05111; 0.02358
99.2; 11.536; 8.50; 0.01128; -0.70114; 0.05658; 0.01023
99.4; 11.560; 8.50; 0.01347; -0.77914; 0.05961; -0.00490
99.6; 11.584; 8.50; 0.01589; -0.85099; 0.05990; -0.02168
99.8; 11.607; 8.50; 0.01850; -0.91483; 0.05719; -0.03996
100.0; 11.631; 8.50; 0.02127; -0.96913; 0.05123; -0.05944
100.2; 11.654; 8.50; 0.02415; -1.01304; 0.04186; -0.07960
100.4; 11.678; 8.50; 0.02708; -1.04652; 0.02901; -0.09981
100.6; 11.701; 8.50; 0.02996; -1.07019; 0.01273; -0.11956
100.8; 11.725; 8.50; 0.03275; -1.08507; -0.00689; -0.13858
101.0; 11.749; 8.50; 0.03535; -1.09220; -0.02969; -0.15665
101.2; 11.772; 8.50; 0.03772; -1.09288; -0.05551; -0.17355
101.4; 11.796; 8.50; 0.03980; -1.08931; -0.08413; -0.18912
101.6; 11.820; 8.50; 0.04157; -1.08252; -0.11532; -0.20320
101.8; 11.843; 8.50; 0.04302; -1.07337; -0.14879; -0.21566
102.0; 11.867; 8.50; 0.04415; -1.06286; -0.18424; -0.22637
102.2; 11.891; 8.50; 0.04496; -1.05203; -0.22134; -0.23521
102.4; 11.914; 8.50; 0.04548; -1.04198; -0.25971; -0.24208
102.6; 11.937; 8.50; 0.04576; -1.03372; -0.29895; -0.24689
102.8; 11.961; 8.50; 0.04586; -1.02845; -0.33864; -0.24957
103.0; 11.984; 8.50; 0.04585; -1.02625; -0.37832; -0.25006
103.2; 12.006; 8.50; 0.04581; -1.02611; -0.41753; -0.24829
103.4; 12.029; 8.50; 0.04577; -1.02689; -0.45578; -0.24414
103.6; 12.051; 8.50; 0.04575; -1.02777; -0.49256; -0.23752
103.8; 12.073; 8.50; 0.04575; -1.02831; -0.52740; -0.22829
104.0; 12.095; 8.50; 0.04576; -1.02842; -0.55981; -0.21635
104.2; 12.116; 8.50; 0.04577; -1.02825; -0.58933; -0.20164
104.4; 12.137; 8.50; 0.04577; -1.02807; -0.61552; -0.18413
104.6; 12.158; 8.50; 0.04577; -1.02810; -0.63799; -0.16383
104.8; 12.178; 8.50; 0.04577; -1.02818; -0.65639; -0.14084
105.0; 12.198; 8.50; 0.04578; -1.02813; -0.67040; -0.11529
105.2; 12.218; 8.50; 0.04578; -1.02804; -0.67976; -0.08741
105.4; 12.238; 8.50; 0.04578; -1.02798; -0.68423; -0.05767
105.6; 12.257; 8.50; 0.04578; -1.02794; -0.68368; -0.02728
105.8; 12.277; 8.50; 0.04577; -1.02794; -0.67814; 0.00179
106.0; 12.297; 8.50; 0.04577; -1.02798; -0.66785; 0.02793
106.2; 12.317; 8.50; 0.04577; -1.02801; -0.65319; 0.05053
106.4; 12.337; 8.50; 0.04577; -1.02800; -0.63464; 0.06951
106.6; 12.358; 8.50; 0.04577; -1.02787; -0.61271; 0.08491
106.8; 12.380; 8.50; 0.04577; -1.02763; -0.58796; 0.09686
107.0; 12.401; 8.50; 0.04576; -1.02734; -0.56093; 0.10549
107.2; 12.423; 8.50; 0.04575; -1.02717; -0.53222; 0.11099
107.4; 12.446; 8.50; 0.04573; -1.02737; -0.50241; 0.11353
107.6; 12.468; 8.50; 0.04572; -1.02817; -0.47205; 0.11330
107.8; 12.491; 8.50; 0.04573; -1.02955; -0.44172; 0.11047
108.0; 12.514; 8.50; 0.04578; -1.03163; -0.41193; 0.10522
108.2; 12.537; 8.50; 0.04586; -1.03313; -0.38318; 0.09769
108.4; 12.560; 8.50; 0.04596; -1.03141; -0.35595; 0.08811
108.6; 12.583; 8.50; 0.04599; -1.02312; -0.33065; 0.07671
108.8; 12.606; 8.50; 0.04579; -1.00424; -0.30769; 0.06381
109.0; 12.630; 8.50; 0.04521; -0.97523; -0.28741; 0.04976
109.2; 12.653; 8.50; 0.04406; -0.93082; -0.27013; 0.03493
109.4; 12.676; 8.50; 0.04209; -0.86767; -0.25610; 0.01980
109.6; 12.700; 8.50; 0.03907; -0.78320; -0.24556; 0.00487
109.8; 12.723; 8.50; 0.03489; -0.67759; -0.23862; -0.00930
110.0; 12.747; 8.50; 0.02966; -0.55698; -0.23533; -0.02226
110.2; 12.770; 8.50; 0.02384; -0.43496; -0.23560; -0.03379
110.4; 12.794; 8.50; 0.01818; -0.32707; -0.23921; -0.04407
110.6; 12.818; 8.50; 0.01332; -0.24163; -0.24587; -0.05355
110.8; 12.841; 8.50; 0.00955; -0.17770; -0.25529; -0.06277
111.0; 12.865; 8.50; 0.00678; -0.13051; -0.26724; -0.07195
111.2; 12.889; 8.50; 0.00482; -0.09579; -0.28151; -0.08068
111.4; 12.913; 8.50; 0.00344; -0.07074; -0.29778; -0.08835
111.6; 12.936; 8.50; 0.00247; -0.05372; -0.31571; -0.09470
111.8; 12.960; 8.50; 0.00180; -0.04385; -0.33493; -0.09980
112.0; 12.984; 8.50; 0.00135; -0.04066; -0.35517; -0.10378
112.2; 13.008; 8.50; 0.00108; -0.04391; -0.37615; -0.10677
112.4; 13.031; 8.50; 0.00097; -0.05349; -0.39765; -0.10890
112.6; 13.055; 8.50; 0.00099; -0.06934; -0.41947; -0.11026
112.8; 13.079; 8.50; 0.00115; -0.09141; -0.44143; -0.11100
113.0; 13.102; 8.50; 0.00142; -0.11959; -0.46338; -0.11122
113.2; 13.126; 8.50; 0.00182; -0.15376; -0.48521; -0.11103
113.4; 13.149; 8.50; 0.00233; -0.19370; -0.50680; -0.11054
113.6; 13.172; 8.50; 0.00297; -0.23911; -0.52808; -0.10985
113.8; 13.196; 8.50; 0.00372; -0.28955; -0.54899; -0.10905
114.0; 13.219; 8.50; 0.00459; -0.34442; -0.56948; -0.10821
114.2; 13.242; 8.50; 0.00559; -0.40306; -0.58954; -0.10740
114.4; 13.265; 8.50; 0.00671; -0.46504; -0.60914; -0.10666
114.6; 13.287; 8.50; 0.00798; -0.53103; -0.62827; -0.10607
114.8; 13.310; 8.50; 0.00940; -0.59688; -0.64695; -0.10561
115.0; 13.332; 8.50; 0.01097; -0.65831; -0.66514; -0.10524
115.2; 13.355; 8.50; 0.01264; -0.71400; -0.68285; -0.10480
115.4; 13.377; 8.50; 0.01436; -0.76244; -0.70003; -0.10417
115.6; 13.399; 8.50; 0.01610; -0.80208; -0.71662; -0.10318
115.8; 13.421; 8.50; 0.01780; -0.83160; -0.73255; -0.10164
116.0; 13.443; 8.50; 0.01937; -0.85003; -0.74773; -0.09936
116.2; 13.465; 8.50; 0.02075; -0.85678; -0.76204; -0.09615
116.4; 13.486; 8.50; 0.02185; -0.85140; -0.77536; -0.09198
116.6; 13.508; 8.50; 0.02259; -0.83368; -0.78764; -0.08720
116.8; 13.529; 8.50; 0.02289; -0.80378; -0.79895; -0.08242
117.0; 13.551; 8.50; 0.02269; -0.76193; -0.80945; -0.07797
117.2; 13.572; 8.50; 0.02195; -0.70896; -0.81928; -0.07377
117.4; 13.594; 8.50; 0.02069; -0.64733; -0.82856; -0.06958
117.6; 13.616; 8.50; 0.01898; -0.58023; -0.83737; -0.06522
117.8; 13.638; 8.50; 0.01697; -0.51083; -0.84573; -0.06057
118.0; 13.660; 8.50; 0.01482; -0.44223; -0.85362; -0.05557
118.2; 13.682; 8.50; 0.01268; -0.37700; -0.86097; -0.05024
118.4; 13.704; 8.50; 0.01067; -0.31678; -0.86772; -0.04462
118.6; 13.726; 8.50; 0.00887; -0.26228; -0.87377; -0.03881
118.8; 13.749; 8.50; 0.00729; -0.21358; -0.87905; -0.03288
119.0; 13.771; 8.50; 0.00592; -0.17038; -0.88350; -0.02694
119.2; 13.794; 8.50; 0.00476; -0.13227; -0.88708; -0.02107
119.4; 13.816; 8.50; 0.00377; -0.09881; -0.88976; -0.01535
119.6; 13.839; 8.50; 0.00293; -0.06960; -0.89154; -0.00984
119.8; 13.862; 8.50; 0.00221; -0.04424; -0.89244; -0.00462
120.0; 13.885; 8.50; 0.00159; -0.02240; -0.89249; 0.00026
120.2; 13.908; 8.50; 0.00106; -0.00376; -0.89173; 0.00473
120.4; 13.931; 8.50; 0.00061; 0.01199; -0.89023; 0.00876
120.6; 13.954; 8.50; 0.00023; 0.02512; -0.88806; 0.01228
120.8; 13.978; 8.50; -0.00009; 0.03590; -0.88531; 0.01526
121.0; 14.001; 8.50; -0.00036; 0.04456; -0.88208; 0.01766
121.2; 14.025; 8.50; -0.00058; 0.05135; -0.87846; 0.01942
121.4; 14.048; 8.50; -0.00076; 0.05644; -0.87459; 0.02052
121.6; 14.072; 8.50; -0.00090; 0.06001; -0.87058; 0.02091
121.8; 14.095; 8.50; -0.00101; 0.06221; -0.86658; 0.02060
122.0; 14.119; 8.50; -0.00108; 0.06313; -0.86271; 0.01973
122.2; 14.143; 8.50; -0.00113; 0.06285; -0.85905; 0.01868
122.4; 14.167; 8.50; -0.00116; 0.06140; -0.85560; 0.01781
122.6; 14.191; 8.50; -0.00116; 0.05880; -0.85231; 0.01725
122.8; 14.214; 8.50; -0.00113; 0.05501; -0.84909; 0.01699
123.0; 14.238; 8.50; -0.00109; 0.04996; -0.84591; 0.01702
123.2; 14.261; 8.50; -0.00102; 0.04356; -0.84268; 0.01729
123.4; 14.285; 8.50; -0.00093; 0.03569; -0.83937; 0.01778
123.6; 14.309; 8.50; -0.00081; 0.02619; -0.83592; 0.01846
123.8; 14.332; 8.50; -0.00066; 0.01493; -0.83230; 0.01929
124.0; 14.356; 8.50; -0.00048; 0.00171; -0.82848; 0.02023
124.2; 14.379; 8.50; -0.00027; -0.01364; -0.82443; 0.02124
124.4; 14.402; 8.50; -0.00003; -0.03128; -0.82014; 0.02226
124.6; 14.426; 8.50; 0.00026; -0.05139; -0.81561; 0.02325
124.8; 14.449; 8.50; 0.00059; -0.07409; -0.81083; 0.02415
125.0; 14.472; 8.50; 0.00096; -0.09951; -0.80583; 0.02491
125.2; 14.495; 8.50; 0.00138; -0.12775; -0.80063; 0.02547
125.4; 14.519; 8.50; 0.00186; -0.15884; -0.79526; 0.02577
125.6; 14.542; 8.50; 0.00239; -0.19283; -0.78978; 0.02574
125.8; 14.565; 8.50; 0.00298; -0.22970; -0.78424; 0.02533
126.0; 14.588; 8.50; 0.00363; -0.26944; -0.77870; 0.02448
126.2; 14.611; 8.50; 0.00436; -0.31202; -0.77326; 0.02314
126.4; 14.634; 8.50; 0.00515; -0.35745; -0.76799; 0.02124
126.6; 14.657; 8.50; 0.00603; -0.40573; -0.76300; 0.01872
126.8; 14.680; 8.50; 0.00699; -0.45675; -0.75839; 0.01554
127.0; 14.703; 8.50; 0.00806; -0.51049; -0.75428; 0.01164
127.2; 14.726; 8.50; 0.00925; -0.56783; -0.75079; 0.00695
127.4; 14.749; 8.50; 0.01058; -0.62637; -0.74805; 0.00143
127.6; 14.771; 8.50; 0.01205; -0.68143; -0.74619; -0.00487
127.8; 14.794; 8.50; 0.01363; -0.73168; -0.74532; -0.01185
128.0; 14.817; 8.50; 0.01528; -0.77567; -0.74554; -0.01937
128.2; 14.839; 8.50; 0.01694; -0.81174; -0.74693; -0.02727
128.4; 14.862; 8.50; 0.01856; -0.83831; -0.74953; -0.03536
128.6; 14.884; 8.50; 0.02006; -0.85398; -0.75337; -0.04338
128.8; 14.907; 8.50; 0.02135; -0.85764; -0.75845; -0.05110
129.0; 14.929; 8.50; 0.02234; -0.84846; -0.76472; -0.05823
129.2; 14.952; 8.50; 0.02293; -0.82574; -0.77210; -0.06448
129.4; 14.974; 8.50; 0.02302; -0.78905; -0.78048; -0.06955
129.6; 14.997; 8.50; 0.02254; -0.73875; -0.78970; -0.07315
129.8; 15.019; 8.50; 0.02148; -0.67621; -0.79956; -0.07498
130.0; 15.041; 8.50; 0.01988; -0.60538; -0.80981; -0.07485
130.2; 15.063; 8.50; 0.01786; -0.53032; -0.82016; -0.07264
130.4; 15.085; 8.50; 0.01561; -0.45474; -0.83027; -0.06830
130.6; 15.107; 8.50; 0.01332; -0.38192; -0.83977; -0.06190
130.8; 15.129; 8.50; 0.01114; -0.31416; -0.84829; -0.05355
131.0; 15.151; 8.50; 0.00915; -0.25268; -0.85546; -0.04340
131.2; 15.173; 8.50; 0.00740; -0.19782; -0.86091; -0.03163
131.4; 15.195; 8.50; 0.00590; -0.14952; -0.86433; -0.01841
131.6; 15.217; 8.50; 0.00461; -0.10753; -0.86544; -0.00391
131.8; 15.238; 8.50; 0.00352; -0.07163; -0.86399; 0.01169
132.0; 15.260; 8.50; 0.00260; -0.04165; -0.85975; 0.02824
132.2; 15.282; 8.50; 0.00182; -0.01751; -0.85253; 0.04559
132.4; 15.304; 8.50; 0.00118; 0.00078; -0.84217; 0.06356
132.6; 15.325; 8.50; 0.00067; 0.01318; -0.82854; 0.08201
132.8; 15.347; 8.50; 0.00027; 0.01958; -0.81150; 0.10064
133.0; 15.369; 8.50; -0.00001; 0.01984; -0.79100; 0.11872
133.2; 15.392; 8.50; -0.00017; 0.01375; -0.76705; 0.13510
133.4; 15.414; 8.50; -0.00021; 0.00110; -0.73992; 0.14888
133.6; 15.437; 8.50; -0.00012; -0.01835; -0.71006; 0.15971
133.8; 15.460; 8.50; 0.00010; -0.04477; -0.67798; 0.16749
134.0; 15.483; 8.50; 0.00045; -0.07831; -0.64429; 0.17210
134.2; 15.507; 8.50; 0.00093; -0.11905; -0.60962; 0.17342
134.4; 15.531; 8.50; 0.00156; -0.16700; -0.57464; 0.17132
134.6; 15.555; 8.50; 0.00233; -0.22210; -0.54009; 0.16564
134.8; 15.579; 8.50; 0.00326; -0.28412; -0.50673; 0.15624
135.0; 15.603; 8.50; 0.00434; -0.35261; -0.47534; 0.14295
135.2; 15.627; 8.50; 0.00560; -0.42689; -0.44676; 0.12563
135.4; 15.651; 8.50; 0.00705; -0.50645; -0.42181; 0.10414
135.6; 15.676; 8.50; 0.00873; -0.59432; -0.40137; 0.07828
135.8; 15.700; 8.50; 0.01070; -0.68182; -0.38628; 0.04827
136.0; 15.724; 8.50; 0.01294; -0.76431; -0.37727; 0.01546
136.2; 15.748; 8.50; 0.01541; -0.84013; -0.37463; -0.01782
136.4; 15.772; 8.50; 0.01807; -0.90732; -0.37814; -0.04972
136.6; 15.796; 8.50; 0.02090; -0.96427; -0.38734; -0.07947
136.8; 15.820; 8.50; 0.02382; -1.01019; -0.40166; -0.10675
137.0; 15.844; 8.50; 0.02677; -1.04515; -0.42051; -0.13123
137.2; 15.867; 8.50; 0.02968; -1.06989; -0.44322; -0.15256
137.4; 15.890; 8.50; 0.03247; -1.08558; -0.46906; -0.17036
137.6; 15.914; 8.50; 0.03508; -1.09342; -0.49724; -0.18427
137.8; 15.936; 8.50; 0.03743; -1.09475; -0.52689; -0.19389
138.0; 15.959; 8.50; 0.03949; -1.09191; -0.55711; -0.19887
138.2; 15.981; 8.50; 0.04125; -1.08591; -0.58695; -0.19885
138.4; 16.003; 8.50; 0.04269; -1.07761; -0.61542; -0.19354
138.6; 16.024; 8.50; 0.04383; -1.06789; -0.64160; -0.18269
138.8; 16.045; 8.50; 0.04468; -1.05764; -0.66461; -0.16648
139.0; 16.065; 8.50; 0.04527; -1.04770; -0.68389; -0.14633
139.2; 16.085; 8.50; 0.04564; -1.03886; -0.69928; -0.12465
139.4; 16.106; 8.50; 0.04583; -1.03187; -0.71091; -0.10334
139.6; 16.126; 8.50; 0.04588; -1.02757; -0.71899; -0.08318
139.8; 16.146; 8.50; 0.04587; -1.02564; -0.72376; -0.06445
140.0; 16.166; 8.50; 0.04582; -1.02538; -0.72547; -0.04734
140.2; 16.187; 8.50; 0.04577; -1.02615; -0.72438; -0.03201
140.4; 16.207; 8.50; 0.04573; -1.02741; -0.72077; -0.01856
140.6; 16.228; 8.50; 0.04573; -1.02850; -0.71493; -0.00703
140.8; 16.249; 8.50; 0.04574; -1.02893; -0.70716; 0.00257
141.0; 16.270; 8.50; 0.04576; -1.02877; -0.69776; 0.01024
141.2; 16.291; 8.50; 0.04577; -1.02827; -0.68707; 0.01604
141.4; 16.313; 8.50; 0.04578; -1.02766; -0.67540; 0.02000
141.6; 16.334; 8.50; 0.04577; -1.02716; -0.66308; 0.02219
141.8; 16.356; 8.50; 0.04575; -1.02700; -0.65042; 0.02265
142.0; 16.378; 8.50; 0.04573; -1.02738; -0.63775; 0.02145
142.2; 16.400; 8.50; 0.04573; -1.02839; -0.62538; 0.01864
142.4; 16.423; 8.50; 0.04574; -1.02995; -0.61362; 0.01429
142.6; 16.445; 8.50; 0.04579; -1.03194; -0.60275; 0.00846
142.8; 16.467; 8.50; 0.04587; -1.03278; -0.59307; 0.00121
143.0; 16.490; 8.50; 0.04596; -1.02995; -0.58484; -0.00733
143.2; 16.512; 8.50; 0.04595; -1.02038; -0.57833; -0.01698
143.4; 16.535; 8.50; 0.04571; -1.00098; -0.57376; -0.02751
143.6; 16.558; 8.50; 0.04510; -0.97199; -0.57136; -0.03865
143.8; 16.581; 8.50; 0.04393; -0.92868; -0.57132; -0.05009
144.0; 16.604; 8.50; 0.04199; -0.86823; -0.57380; -0.06142
144.2; 16.627; 8.50; 0.03908; -0.78837; -0.57892; -0.07217
144.4; 16.650; 8.50; 0.03508; -0.68923; -0.58673; -0.08173
144.6; 16.673; 8.50; 0.03011; -0.57612; -0.59713; -0.08935
144.8; 16.696; 8.50; 0.02456; -0.46079; -0.60984; -0.09453
145.0; 16.719; 8.50; 0.01909; -0.35716; -0.62442; -0.09726
145.2; 16.742; 8.50; 0.01432; -0.27353; -0.64033; -0.09790
145.4; 16.765; 8.50; 0.01053; -0.20988; -0.65705; -0.09693
145.6; 16.788; 8.50; 0.00771; -0.16196; -0.67410; -0.09477
145.8; 16.811; 8.50; 0.00566; -0.12539; -0.69111; -0.09175
146.0; 16.835; 8.50; 0.00420; -0.09703; -0.70779; -0.08808
146.2; 16.858; 8.50; 0.00314; -0.07480; -0.72395; -0.08393
146.4; 16.881; 8.50; 0.00236; -0.05736; -0.73943; -0.07944
146.6; 16.904; 8.50; 0.00178; -0.04382; -0.75413; -0.07470
