# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
313.8; 36.808; 0.03053; 1.7; -0.1; 5.6
314.0; 36.832; 0.03153; 1.8; -0.1; 6.1
314.2; 36.856; 0.03151; 2.0; -0.1; 6.5
314.4; 36.880; 0.03062; 2.1; -0.1; 6.8
314.6; 36.904; 0.02908; 2.3; -0.2; 7.0
314.8; 36.928; 0.02714; 2.7; -0.5; 7.2
315.0; 36.952; 0.02500; 3.8; -1.4; 7.3
315.2; 36.976; 0.02286; 3.5; -1.1; 7.3
315.4; 37.000; 0.02086; 3.1; -0.6; 7.4
315.6; 37.024; 0.01913; 2.8; -0.3; 7.4
315.8; 37.048; 0.01775; 2.7; -0.1; 7.4
316.0; 37.072; 0.01675; 2.6; -0.0; 7.4
316.2; 37.096; 0.01613; 2.6; -0.0; 7.4
316.4; 37.120; 0.01594; 2.6; -0.0; 7.4
316.6; 37.144; 0.01604; 2.6; -0.0; 7.5
316.8; 37.168; 0.01627; 2.6; -0.0; 7.5
317.0; 37.192; 0.01653; 2.6; -0.0; 7.5
317.2; 37.216; 0.01678; 2.6; -0.0; 7.5
317.4; 37.240; 0.01696; 2.5; -0.0; 7.5
317.6; 37.264; 0.01694; 2.5; -0.0; 7.5
317.8; 37.288; 0.01667; 2.4; -0.0; 7.5
318.0; 37.312; 0.01616; 2.3; -0.0; 7.5
318.2; 37.336; 0.01545; 2.1; -0.0; 7.5
318.4; 37.360; 0.01458; 2.0; -0.0; 7.5
318.6; 37.384; 0.01362; 1.9; -0.0; 7.6
318.8; 37.408; 0.01260; 1.8; -0.0; 7.6
319.0; 37.433; 0.01159; 1.7; -0.0; 7.6
319.2; 37.457; 0.01062; 1.6; -0.0; 7.6
319.4; 37.481; 0.00970; 1.5; -0.0; 7.6
319.6; 37.505; 0.00887; 1.4; -0.0; 7.6
319.8; 37.529; 0.00814; 1.3; -0.0; 7.6
320.0; 37.554; 0.00751; 1.3; -0.0; 7.6
320.2; 37.578; 0.00699; 1.2; -0.0; 7.6
320.4; 37.602; 0.00658; 1.2; -0.0; 7.6
320.6; 37.626; 0.00627; 1.2; -0.0; 7.6
320.8; 37.651; 0.00606; 1.2; -0.0; 7.6
321.0; 37.675; 0.00595; 1.2; -0.0; 7.6
321.2; 37.699; 0.00592; 1.2; -0.0; 7.6
321.4; 37.724; 0.00598; 1.2; -0.0; 7.6
321.6; 37.748; 0.00612; 1.2; -0.0; 7.6
321.8; 37.772; 0.00632; 1.2; -0.0; 7.6
322.0; 37.797; 0.00659; 1.2; -0.0; 7.6
322.2; 37.821; 0.00692; 1.3; -0.0; 7.6
322.4; 37.845; 0.00729; 1.3; -0.0; 7.6
322.6; 37.869; 0.00772; 1.4; -0.0; 7.6
322.8; 37.893; 0.00819; 1.4; -0.0; 7.5
323.0; 37.916; 0.00871; 1.5; -0.0; 7.5
323.2; 37.939; 0.00927; 1.5; -0.0; 7.5
323.4; 37.961; 0.00988; 1.6; -0.0; 7.5
323.6; 37.983; 0.01052; 1.7; -0.0; 7.5
323.8; 38.004; 0.01119; 1.7; -0.0; 7.5
324.0; 38.023; 0.01185; 1.8; -0.0; 7.5
324.2; 38.042; 0.01244; 1.8; -0.0; 7.5
324.4; 38.060; 0.01292; 1.9; -0.0; 7.5
324.6; 38.078; 0.01335; 1.9; -0.0; 7.5
324.8; 38.094; 0.01376; 2.0; -0.0; 7.5
325.0; 38.110; 0.01417; 2.0; -0.0; 7.5
325.2; 38.127; 0.01458; 2.1; -0.0; 7.5
325.4; 38.144; 0.01504; 2.2; -0.0; 7.5
325.6; 38.163; 0.01554; 2.3; -0.0; 7.5
325.8; 38.185; 0.01611; 2.4; -0.0; 7.5
326.0; 38.207; 0.01676; 2.5; -0.0; 7.5
326.2; 38.232; 0.01747; 2.6; -0.0; 7.4
326.4; 38.257; 0.01822; 2.7; -0.0; 7.4
326.6; 38.284; 0.01901; 2.9; -0.0; 7.4
326.8; 38.310; 0.01981; 3.0; -0.0; 7.4
327.0; 38.337; 0.02060; 3.2; -0.0; 7.4
327.2; 38.364; 0.02137; 3.4; -0.0; 7.3
327.4; 38.391; 0.02210; 3.6; -0.0; 7.3
327.6; 38.417; 0.02281; 3.7; -0.0; 7.3
327.8; 38.443; 0.02347; 3.9; -0.0; 7.2
328.0; 38.469; 0.02411; 4.1; -0.0; 7.2
328.2; 38.494; 0.02471; 4.3; -0.0; 7.2
328.4; 38.519; 0.02527; 4.4; -0.0; 7.1
328.6; 38.543; 0.02579; 4.5; -0.0; 7.1
328.8; 38.568; 0.02625; 4.6; -0.0; 7.1
329.0; 38.592; 0.02661; 4.6; -0.0; 7.1
329.2; 38.616; 0.02686; 4.6; -0.0; 7.1
329.4; 38.640; 0.02694; 4.6; -0.0; 7.1
329.6; 38.664; 0.02683; 4.6; -0.0; 7.1
329.8; 38.688; 0.02648; 4.6; -0.0; 7.1
330.0; 38.712; 0.02586; 4.5; -0.0; 7.1
330.2; 38.736; 0.02496; 4.6; -0.0; 7.1
330.4; 38.760; 0.02378; 4.8; -0.0; 7.0
330.6; 38.784; 0.02234; 5.1; -0.0; 6.9
330.8; 38.807; 0.02068; 5.7; -0.0; 6.7
331.0; 38.831; 0.01888; 5.4; -3.4; 6.4
331.2; 38.855; 0.01701; 7.8; -5.9; 6.1
331.4; 38.879; 0.01514; 9.7; -7.9; 5.8
331.6; 38.903; 0.01329; 11.7; -10.1; 5.3
331.8; 38.927; 0.01152; 13.9; -12.4; 4.7
332.0; 38.951; 0.00983; 16.0; -14.7; 4.0
332.2; 38.975; 0.00824; 17.9; -16.7; 3.4
332.4; 39.000; 0.00678; 19.4; -18.2; 2.7
332.6; 39.024; 0.00545; 20.4; -19.3; 2.2
332.8; 39.048; 0.00426; 21.0; -20.0; 1.7
333.0; 39.073; 0.00320; 21.3; -20.3; 1.3
333.2; 39.097; 0.00228; 21.4; -20.4; 1.0
333.4; 39.121; 0.00149; 21.3; -20.3; 0.7
333.6; 39.145; 0.00082; 21.2; -20.2; 0.5
333.8; 39.169; 0.00026; 21.1; -20.1; 0.3
334.0; 39.193; -0.00019; 21.0; -20.0; 0.2
334.2; 39.217; -0.00055; 20.9; -20.0; 0.1
334.4; 39.241; -0.00083; 20.9; -19.9; -0.0
334.6; 39.265; -0.00103; 20.9; -19.9; -0.1
334.8; 39.289; -0.00117; 20.9; -19.9; -0.2
335.0; 39.313; -0.00126; 20.9; -19.9; -0.2
335.2; 39.337; -0.00130; 20.9; -19.9; -0.2
335.4; 39.361; -0.00130; 20.9; -19.9; -0.3
335.6; 39.385; -0.00127; 21.0; -20.0; -0.3
335.8; 39.408; -0.00122; 21.0; -20.0; -0.3
336.0; 39.432; -0.00115; 21.0; -20.0; -0.3
336.2; 39.456; -0.00106; 21.0; -20.0; -0.3
336.4; 39.479; -0.00097; 21.0; -20.1; -0.2
336.6; 39.503; -0.00087; 21.1; -20.1; -0.2
336.8; 39.527; -0.00076; 21.1; -20.1; -0.2
337.0; 39.550; -0.00066; 21.1; -20.1; -0.2
337.2; 39.574; -0.00056; 21.1; -20.1; -0.2
337.4; 39.598; -0.00047; 21.1; -20.1; -0.1
337.6; 39.621; -0.00038; 21.1; -20.1; -0.1
337.8; 39.645; -0.00029; 21.1; -20.1; -0.1
338.0; 39.668; -0.00022; 21.1; -20.1; -0.1
338.2; 39.692; -0.00015; 21.1; -20.1; -0.1
338.4; 39.716; -0.00009; 21.1; -20.1; -0.0
338.6; 39.739; -0.00003; 21.1; -20.1; -0.0
338.8; 39.763; 0.00001; 21.1; -20.1; -0.0
339.0; 39.786; 0.00005; 21.1; -20.1; -0.0
339.2; 39.810; 0.00007; 21.1; -20.1; 0.0
339.4; 39.834; 0.00009; 21.1; -20.1; 0.0
339.6; 39.857; 0.00010; 21.1; -20.1; 0.0
339.8; 39.881; 0.00010; 21.1; -20.1; 0.0
340.0; 39.904; 0.00009; 21.1; -20.1; 0.0
340.2; 39.928; 0.00007; 21.1; -20.1; 0.0
340.4; 39.951; 0.00004; 21.1; -20.1; 0.0
340.6; 39.975; 0.00000; 21.1; -20.1; 0.0
340.8; 39.999; -0.00005; 21.1; -20.1; -0.0
341.0; 40.022; -0.00011; 21.1; -20.1; -0.0
341.2; 40.046; -0.00019; 21.1; -20.1; -0.0
341.4; 40.069; -0.00027; 21.1; -20.1; -0.0
341.6; 40.093; -0.00037; 21.1; -20.1; -0.1
341.8; 40.116; -0.00048; 21.1; -20.1; -0.1
342.0; 40.140; -0.00059; 21.1; -20.1; -0.1
342.2; 40.163; -0.00072; 21.1; -20.1; -0.1
342.4; 40.187; -0.00086; 21.1; -20.1; -0.2
342.6; 40.210; -0.00100; 21.1; -20.1; -0.2
342.8; 40.234; -0.00115; 21.1; -20.1; -0.2
343.0; 40.257; -0.00130; 21.1; -20.1; -0.2
343.2; 40.281; -0.00145; 21.0; -20.0; -0.3
343.4; 40.304; -0.00159; 21.0; -20.0; -0.3
343.6; 40.328; -0.00172; 20.9; -20.0; -0.3
343.8; 40.351; -0.00183; 20.9; -19.9; -0.4
344.0; 40.375; -0.00192; 20.8; -19.8; -0.4
344.2; 40.398; -0.00198; 20.8; -19.8; -0.4
344.4; 40.422; -0.00200; 20.7; -19.7; -0.4
344.6; 40.445; -0.00196; 20.6; -19.6; -0.4
344.8; 40.469; -0.00186; 20.6; -19.6; -0.4
345.0; 40.492; -0.00169; 20.5; -19.6; -0.4
345.2; 40.516; -0.00142; 20.6; -19.6; -0.4
345.4; 40.539; -0.00106; 20.7; -19.7; -0.3
345.6; 40.563; -0.00057; 20.8; -19.8; -0.2
345.8; 40.587; 0.00004; 21.1; -20.1; -0.1
346.0; 40.610; 0.00080; 21.5; -20.5; -0.0
346.2; 40.634; 0.00173; 21.9; -20.9; 0.2
346.4; 40.658; 0.00283; 22.4; -21.4; 0.3
346.6; 40.681; 0.00411; 22.8; -21.8; 0.6
346.8; 40.705; 0.00559; 23.1; -22.1; 0.9
347.0; 40.729; 0.00727; 23.2; -22.2; 1.2
347.2; 40.753; 0.00915; 22.9; -21.9; 1.5
347.4; 40.776; 0.01121; 22.3; -21.2; 1.9
347.6; 40.800; 0.01345; 21.3; -20.2; 2.3
347.8; 40.824; 0.01583; 19.8; -18.7; 2.8
348.0; 40.848; 0.01829; 16.8; -15.6; 3.3
348.2; 40.872; 0.02076; 7.0; -5.7; 3.8
348.4; 40.896; 0.02313; 2.6; -1.3; 4.4
348.6; 40.920; 0.02529; 1.9; -0.5; 4.9
348.8; 40.944; 0.02710; 1.8; -0.2; 5.3
349.0; 40.968; 0.02845; 1.8; -0.2; 5.8
349.2; 40.993; 0.02925; 1.9; -0.1; 6.1
349.4; 41.017; 0.02947; 2.0; -0.1; 6.4
349.6; 41.041; 0.02913; 2.2; -0.2; 6.7
349.8; 41.065; 0.02831; 2.3; -0.2; 6.9
350.0; 41.090; 0.02712; 2.6; -0.3; 7.0
350.2; 41.114; 0.02568; 3.1; -0.8; 7.2
350.4; 41.138; 0.02413; 3.8; -1.4; 7.3
350.6; 41.163; 0.02256; 3.6; -1.2; 7.3
350.8; 41.187; 0.02110; 3.2; -0.8; 7.4
351.0; 41.212; 0.01981; 3.0; -0.5; 7.4
351.2; 41.236; 0.01875; 2.7; -0.2; 7.4
351.4; 41.261; 0.01793; 2.6; -0.0; 7.5
351.6; 41.285; 0.01730; 2.5; -0.0; 7.5
351.8; 41.310; 0.01693; 2.4; -0.0; 7.5
352.0; 41.334; 0.01648; 2.3; -0.0; 7.5
352.2; 41.359; 0.01581; 2.1; -0.0; 7.5
352.4; 41.384; 0.01486; 1.9; -0.0; 7.6
352.6; 41.408; 0.01366; 1.8; -0.0; 7.6
352.8; 41.433; 0.01224; 1.6; -0.0; 7.6
353.0; 41.457; 0.01067; 1.4; -0.0; 7.6
353.2; 41.482; 0.00902; 1.2; -0.0; 7.6
353.4; 41.506; 0.00734; 1.1; -0.0; 7.6
353.6; 41.530; 0.00568; 0.9; -0.0; 7.6
353.8; 41.555; 0.00408; 0.8; -0.0; 7.6
354.0; 41.579; 0.00257; 0.7; -0.0; 7.6
354.2; 41.604; 0.00117; 0.7; -0.0; 7.6
354.4; 41.628; -0.00009; 0.6; -0.0; 7.5
354.6; 41.652; -0.00121; 0.6; -0.0; 7.5
354.8; 41.676; -0.00216; 0.7; -0.1; 7.5
