#x_m,y_m,w_tr
37.244259,17.580030,1.510511
37.198036,17.656480,1.510511
37.154953,17.734230,1.566795
37.105478,17.809333,1.566795
37.055576,17.884259,1.510511
37.012493,17.962010,1.483435
36.966270,18.038460,1.510511
36.923187,18.116210,1.483435
36.876964,18.192660,1.510511
36.833881,18.270410,1.483861
36.790798,18.348160,1.510511
36.746362,18.425351,1.510511
36.702977,18.502976,1.510511
36.658955,18.580337,1.510511
36.615157,18.657792,1.483861
36.571548,18.735324,1.566795
36.520294,18.809690,1.510511
36.474183,18.886186,1.510511
36.431100,18.963937,1.510511
36.384877,19.040386,1.510511
36.341794,19.118137,1.566795
36.291255,19.192799,1.510511
36.242417,19.268166,1.510511
36.199334,19.345916,1.483435
36.153111,19.422366,1.510511
36.110028,19.500116,1.483861
36.062215,19.575907,1.566795
36.010961,19.650273,1.510511
35.967878,19.728024,1.483435
35.922377,19.804773,1.510511
35.879294,19.882523,1.483861
35.834207,19.959443,1.566795
35.782953,20.033809,1.510511
35.738320,20.110918,1.510511
35.695237,20.188668,1.510511
35.650191,20.265605,1.510511
35.607107,20.343356,1.566795
35.555853,20.417721,1.510511
35.508494,20.493701,1.510511
35.465411,20.571451,1.510511
35.419188,20.647901,1.510511
35.376105,20.725651,1.566795
35.326814,20.800830,1.566795
35.276729,20.875680,1.510511
35.233646,20.953431,1.483435
35.187423,21.029880,1.510511
35.144339,21.107631,1.483861
35.097774,21.183939,1.566795
35.046520,21.258305,1.510511
35.003366,21.336025,1.510511
34.959113,21.413291,1.510511
34.915545,21.490841,1.483861
34.871706,21.568278,1.566795
34.820452,21.642644,1.510511
34.774571,21.719236,1.510511
34.731488,21.796986,1.510511
34.685265,21.873436,1.510511
34.642182,21.951186,1.510511
34.595959,22.027636,1.483861
34.552876,22.105386,1.510511
34.509793,22.183137,1.510511
34.463570,22.259587,1.510511
34.420487,22.337337,1.483435
34.374264,22.413787,1.510511
34.331181,22.491537,1.483861
34.284958,22.567987,1.566795
34.241874,22.645737,1.510511
34.198791,22.723488,1.510511
34.153474,22.800313,1.510511
34.110391,22.878063,1.483435
34.065487,22.955059,1.510511
34.022404,23.032810,1.483861
33.977914,23.109977,1.566795
33.926659,23.184343,1.510511
33.881430,23.261204,1.510511
33.838347,23.338955,1.510511
33.792704,23.415645,1.510511
33.749621,23.493395,1.566795
33.703564,23.569914,1.510511
33.660481,23.647664,1.510511
33.622182,23.727396,1.510511
33.581245,23.806035,1.510511
33.542533,23.885596,1.510511
33.502009,23.964407,1.510511
33.462883,24.043796,1.510511
33.428216,24.125033,1.510511
33.393304,24.206168,1.483435
33.358637,24.287404,1.510511
33.330240,24.371238,1.483435
33.307128,24.457260,1.400927
33.288558,24.545165,1.483435
33.266031,24.631430,1.456359
33.242920,24.717452,1.429283
33.226737,24.806345,1.402206
33.215181,24.897155,1.512643
33.203625,24.987964,1.512643
33.192070,25.078774,1.512643
33.181829,25.170128,1.512643
33.182888,25.264801,1.539719
33.194187,25.355716,1.566795
33.205743,25.446526,1.593872
33.220014,25.536211,1.620948
33.243942,25.621895,1.510511
33.277526,25.703580,1.593445
33.320767,25.781265,1.566795
33.372021,25.855631,1.649730
33.425254,25.925221,1.649730
33.491887,25.981261,1.649730
33.569462,26.024768,1.566795
33.647212,26.067851,1.593445
33.728000,26.103601,1.510511
33.812788,26.129695,1.483435
33.901575,26.146131,1.593872
33.992385,26.157687,1.566795
34.083194,26.169243,1.539719
34.171274,26.187388,1.512643
34.259178,26.196577,1.512643
34.345201,26.196577,1.512643
34.431224,26.196577,1.512643
34.517247,26.196577,1.512643
34.603270,26.196577,1.512643
34.689293,26.196577,1.512643
34.778045,26.189987,1.512643
34.870798,26.183122,1.512643
34.966394,26.183122,1.539719
35.061990,26.183122,1.566795
35.157586,26.183122,1.593872
35.253182,26.183122,1.566795
35.348778,26.183122,1.539719
35.442603,26.178846,1.512643
35.533412,26.167291,1.512643
35.624221,26.155735,1.512643
35.715031,26.144179,1.510511
35.805840,26.132624,1.593872
35.896589,26.120920,1.566795
35.983337,26.099560,1.539719
36.071131,26.080724,1.512643
36.161940,26.069169,1.512643
36.251629,26.054908,1.566795
36.337652,26.031796,1.593872
36.423675,26.008685,1.593872
36.509759,25.985721,1.566795
36.597663,25.967151,1.512643
36.683686,25.944040,1.539719
36.769709,25.920929,1.566795
36.856853,25.900522,1.593872
36.947662,25.888967,1.510511
37.034617,25.868105,1.566795
37.120640,25.844994,1.593872
37.205160,25.818253,1.483435
37.291182,25.795141,1.510511
37.373693,25.763551,1.593445
37.454930,25.728884,1.510511
37.532825,25.686152,1.593445
37.613130,25.649235,1.483435
37.694366,25.614568,1.510511
37.775501,25.579655,1.510511
37.853740,25.537750,1.510511
37.933701,25.500006,1.510511
38.012111,25.458514,1.566795
38.091901,25.420357,1.483861
38.170482,25.379278,1.510511
38.240551,25.326675,1.566795
38.306746,25.272036,1.566795
38.372941,25.217397,1.540145
38.437835,25.159618,1.540145
38.504029,25.104979,1.540145
38.566398,25.044675,1.540145
38.621037,24.978481,1.540145
38.680756,24.915527,1.540145
38.746951,24.860888,1.540145
38.812187,24.805852,1.540145
38.869299,24.745629,1.540145
38.923938,24.679435,1.540145
38.980363,24.613980,1.540145
39.046557,24.559341,1.540145
39.112184,24.503330,1.540145
39.167104,24.437252,1.540145
39.222702,24.371454,1.540145
39.288609,24.316120,1.540145
39.354803,24.261481,1.540145
39.413936,24.203917,1.540145
39.468575,24.137722,1.540145
39.523214,24.071528,1.540145
39.585742,24.008601,1.540145
39.645701,23.944610,1.566795
39.697244,23.870940,1.540145
39.749507,23.799011,1.540145
39.811208,23.735742,1.540145
39.871995,23.672094,1.540145
39.926634,23.605899,1.540145
39.981940,23.541314,1.540145
40.042814,23.484471,1.540145
40.107812,23.429337,1.540145
40.164826,23.368876,1.540145
40.219789,23.303465,1.540145
40.279836,23.246279,1.540145
40.345661,23.191487,1.540145
40.403018,23.131854,1.540145
40.457657,23.065659,1.540145
40.513492,22.999960,1.540145
40.579497,22.944864,1.540145
40.645368,22.889442,1.540145
40.700878,22.823608,1.540145
40.755886,22.757566,1.540145
40.818696,22.694756,1.540145
40.881506,22.631946,1.540145
40.941228,22.567857,1.540145
40.992672,22.493949,1.566795
41.043926,22.419583,1.483861
41.101705,22.347920,1.510511
41.152959,22.273554,1.483861
41.203851,22.199038,1.566795
41.246935,22.121288,1.510511
41.293106,22.044817,1.510511
41.344360,21.970451,1.566795
41.387908,21.892893,1.483861
41.431767,21.815464,1.510511
41.475729,21.738078,1.510511
41.519174,21.660478,1.510511
41.563550,21.583262,1.510511
41.598462,21.502128,1.510511
41.633374,21.420993,1.483435
41.668041,21.339756,1.510511
41.702953,21.258621,1.483435
41.737620,21.177385,1.593445
41.772532,21.096250,1.510511
41.807199,21.015014,1.593445
41.842111,20.933879,1.510511
41.877023,20.852744,1.593445
41.911716,20.771518,1.593445
41.946628,20.690383,1.510511
41.981295,20.609146,1.593445
42.008036,20.524627,1.510511
42.041901,20.443058,1.593445
42.076129,20.361640,1.593445
42.102870,20.277121,1.510511
42.137513,20.195874,1.593445
42.162498,20.110627,1.510511
42.188850,20.025947,1.483435
42.222421,19.944256,1.593445
42.249162,19.859736,1.510511
42.283829,19.778500,1.593445
42.316327,19.696365,1.593445
42.343338,19.611958,1.510511
42.378005,19.530721,1.593445
42.409431,19.448142,1.593445
42.437514,19.364179,1.510511
42.469354,19.281771,1.593445
42.497023,19.197636,1.593445
42.531690,19.116400,1.510511
42.566602,19.035265,1.593445
42.601269,18.954028,1.510511
42.639667,18.874337,1.510511
42.680919,18.795828,1.593445
42.715586,18.714592,1.483435
42.750498,18.633457,1.510511
42.788069,18.553423,1.483861
42.831152,18.475673,1.566795
42.876481,18.398853,1.510511
42.927735,18.324487,1.566795
42.973958,18.248037,1.566795
43.028529,18.175045,1.540145
43.090626,18.110514,1.540145
43.153436,18.047704,1.540145
43.216246,17.984894,1.540145
43.280770,17.926221,1.540145
43.346965,17.871582,1.540145
43.421565,17.823509,1.457211
43.499315,17.780426,1.483861
43.575765,17.734203,1.400927
43.655502,17.695916,1.510511
43.736637,17.661004,1.483435
43.817873,17.626336,1.593445
43.901438,17.597292,1.483435
43.984416,17.566827,1.593445
44.067810,17.537369,1.510511
44.153833,17.514258,1.483435
44.239856,17.491147,1.456359
44.328480,17.474316,1.566795
44.417954,17.459535,1.510511
44.503977,17.436424,1.483435
44.593045,17.420666,1.456359
44.683855,17.409110,1.429282
44.774664,17.397554,1.539719
44.865474,17.385999,1.512643
44.952657,17.365689,1.512643
45.040016,17.345803,1.512643
45.130826,17.334247,1.512643
45.221635,17.322691,1.620948
45.312444,17.311136,1.620948
45.403254,17.299580,1.593872
45.494063,17.288024,1.566795
45.588499,17.285222,1.539719
45.684095,17.285222,1.512643
45.779691,17.285222,1.512643
45.875287,17.285222,1.512643
45.970883,17.285222,1.512643
46.066479,17.285222,1.512643
46.162075,17.285222,1.512643
46.257671,17.285222,1.512643
46.353267,17.285222,1.512643
46.446947,17.280598,1.512643
46.537757,17.269042,1.512643
46.628566,17.257487,1.512643
46.719376,17.245931,1.512643
46.810185,17.234375,1.620948
46.900995,17.222819,1.650156
46.991804,17.211264,1.650156
47.084529,17.204332,1.650156
47.180125,17.204332,1.650156
47.275721,17.204332,1.648024
47.368035,17.196408,1.620948
47.458844,17.184853,1.566795
47.549654,17.173297,1.539719
47.640463,17.161741,1.512643
47.731273,17.150186,1.512643
47.822082,17.138630,1.512643
47.912891,17.127074,1.512643
48.006983,17.123442,1.539719
48.102579,17.123442,1.566795
48.198175,17.123442,1.620948
48.293771,17.123442,1.593872
48.389367,17.123442,1.566795
48.484963,17.123442,1.539719
48.580559,17.123442,1.512643
48.672429,17.132436,1.512643
48.763239,17.143992,1.512643
48.854048,17.155548,1.512643
48.944858,17.167103,1.402206
49.034267,17.182040,1.429282
49.120290,17.205151,1.456359
49.206313,17.228263,1.483435
49.296061,17.242380,1.510511
49.384411,17.259874,1.429282
49.470434,17.282985,1.456359
49.554168,17.311621,1.483435
49.635303,17.346533,1.400927
49.716540,17.381201,1.483861
49.796446,17.419080,1.457211
49.871039,17.467159,1.540145
49.937233,17.521798,1.540145
50.000855,17.580849,1.540145
50.055494,17.647044,1.540145
50.109647,17.713439,1.540145
50.153428,17.785562,1.566795
50.188341,17.866697,1.483861
50.223008,17.947933,1.510511
50.254876,18.030329,1.483435
50.277988,18.116352,1.456359
50.298714,18.203362,1.510511
50.310270,18.294172,1.483435
50.330811,18.381259,1.429282
50.350466,18.468714,1.402206
50.362021,18.559524,1.375130
50.371691,18.649552,1.512643
50.371703,18.735580,1.512643
50.371703,18.821603,1.512643
50.371703,18.907626,1.512643
50.362718,18.997371,1.375130
50.351162,19.088180,1.375130
50.332191,19.175918,1.402206
50.310966,19.262723,1.429282
50.299398,19.353527,1.483435
50.287526,19.444205,1.400927
50.265998,19.530884,1.483435
50.242887,19.616907,1.510511
50.210216,19.698970,1.566795
50.182964,19.783278,1.510511
50.150707,19.865513,1.510511
50.108793,19.943748,1.510511
50.062887,20.020328,1.510511
50.019803,20.098079,1.510511
49.973580,20.174529,1.510511
49.930497,20.252279,1.566795
49.879754,20.326856,1.510511
49.831121,20.402308,1.510511
49.788038,20.480058,1.483861
49.739607,20.555594,1.566795
49.688662,20.630087,1.510511
49.640645,20.705794,1.483435
49.589390,20.780160,1.510511
49.546307,20.857910,1.483861
49.500603,20.934575,1.566795
49.449348,21.008940,1.510511
49.405333,21.086305,1.510511
49.361941,21.163927,1.510511
49.310687,21.238293,1.483861
49.264359,21.314699,1.566795
49.213105,21.389065,1.510511
49.166364,21.465300,1.510511
49.123280,21.543051,1.566795
49.072958,21.617802,1.510511
49.023904,21.693080,1.510511
48.980821,21.770830,1.483861
48.932811,21.846540,1.566795
48.881557,21.920905,1.510511
48.833961,21.996786,1.566795
48.782706,22.071152,1.510511
48.739623,22.148902,1.483861
48.694339,22.225741,1.566795
48.643085,22.300107,1.510511
48.591831,22.374473,1.510511
48.545496,22.450876,1.566795
48.494241,22.525242,1.510511
48.447493,22.601474,1.510511
48.396239,22.675840,1.566795
48.344984,22.750206,1.510511
48.295923,22.825480,1.510511
48.252840,22.903230,1.483861
48.204837,22.978943,1.566795
48.153583,23.053309,1.510511
48.105994,23.129193,1.510511
48.054740,23.203558,1.566795
48.003485,23.277924,1.510511
47.957263,23.354374,1.510511
47.906008,23.428740,1.566795
47.854754,23.503106,1.510511
47.808412,23.579506,1.510511
47.757157,23.653872,1.566795
47.705903,23.728237,1.483861
47.657248,23.803680,1.510511
47.606940,23.878438,1.566795
47.555686,23.952803,1.566795
47.504432,24.027169,1.510511
47.448265,24.099500,1.483861
47.396884,24.173814,1.566795
47.345630,24.248179,1.540145
47.291776,24.321468,1.510511
47.238083,24.394824,1.540145
47.186828,24.469190,1.566795
47.135574,24.543555,1.483861
47.087739,24.619337,1.510511
47.036611,24.693756,1.566795
46.985357,24.768121,1.483861
46.934103,24.842487,1.510511
46.877116,24.914479,1.483861
46.825862,24.988844,1.566795
46.774608,25.063210,1.540145
46.719934,25.136160,1.510511
46.667060,25.209854,1.540145
46.615806,25.284220,1.566795
46.564552,25.358586,1.540145
46.513297,25.432952,1.510511
46.453872,25.503933,1.540145
46.394446,25.574914,1.483861
46.335021,25.645895,1.566795
46.277215,25.717547,1.540145
46.217790,25.788528,1.510511
46.158364,25.859510,1.483861
46.104825,25.932929,1.566795
46.053570,26.007294,1.540145
46.002316,26.081660,1.510511
45.951062,26.156026,1.540145
45.893311,26.227701,1.566795
45.842056,26.302066,1.566795
45.790802,26.376432,1.540145
45.733662,26.448360,1.510511
45.674236,26.519341,1.483861
45.614811,26.590322,1.566795
45.560606,26.663466,1.540145
45.507677,26.737138,1.510511
45.453058,26.810110,1.540145
45.401804,26.884476,1.540145
45.350550,26.958842,1.540145
45.299295,27.033207,1.483861
45.248041,27.107573,1.540145
45.191566,27.179777,1.510511
45.132141,27.250758,1.540145
45.067909,27.319748,1.566795
45.000312,27.387344,1.540145
44.935371,27.456041,1.540145
44.875946,27.527022,1.540145
44.818762,27.598932,1.540145
44.767508,27.673298,1.483861
44.716253,27.747663,1.566795
44.664999,27.822029,1.540145
44.613745,27.896395,1.540145
44.559835,27.969661,1.540145
44.500409,28.040642,1.540145
44.438742,28.110694,1.566795
44.371145,28.178291,1.540145
44.303549,28.245888,1.540145
44.235952,28.313484,1.540145
44.176204,28.384332,1.510511
44.124950,28.458697,1.483861
44.073695,28.533063,1.540145
44.022441,28.607429,1.540145
43.968278,28.674773,1.540145
43.913640,28.740968,1.510511
43.865608,28.809900,1.510511
43.819386,28.879580,1.540145
43.764747,28.945775,1.540145
43.706927,29.004290,1.540145
43.648903,29.062313,1.540145
43.593788,29.127358,1.540145
43.544516,29.195776,1.510511
43.498293,29.265457,1.540145
43.443732,29.331683,1.540145
43.386426,29.391439,1.540145
43.331584,29.457142,1.457211
43.282970,29.525833,1.540145
43.236503,29.595412,1.510511
43.184668,29.662768,1.540145
43.126889,29.727662,1.540145
43.072250,29.793857,1.540145
43.020278,29.866490,1.483861
42.969024,29.940856,1.540145
42.911744,30.012726,1.510511
42.852319,30.083707,1.540145
42.792893,30.154688,1.566795
42.735115,30.226352,1.540145
42.675689,30.297333,1.510511
42.616264,30.368314,1.540145
42.559886,30.440557,1.540145
42.508631,30.514923,1.540145
42.457377,30.589289,1.540145
42.406123,30.663655,1.510511
42.349508,30.735800,1.483861
42.298254,30.810166,1.540145
42.247000,30.884532,1.540145
42.200777,30.960982,1.483861
42.157694,31.038732,1.510511
42.114611,31.116482,1.566795
42.080678,31.198023,1.483861
42.056402,31.283564,1.400927
42.029661,31.368083,1.483435
42.004972,31.453453,1.456359
41.981861,31.539476,1.400927
41.960142,31.626076,1.345922
41.948081,31.716675,1.456359
41.936525,31.807485,1.402206
41.924969,31.898294,1.375130
41.920158,31.989583,1.402206
41.931714,32.080393,1.429282
41.943269,32.171202,1.456359
41.958691,32.260410,1.345922
41.981802,32.346433,1.400927
42.004914,32.432456,1.483435
42.032963,32.516434,1.510511
42.067875,32.597569,1.483861
42.104154,32.677193,1.566795
42.154089,32.743162,1.540145
42.212112,32.801185,1.540145
42.273019,32.856183,1.540145
42.346050,32.901220,1.566795
42.424545,32.942506,1.566795
42.507040,32.974134,1.510511
42.593063,32.997246,1.483435
42.676495,33.026612,1.593872
42.759434,33.057168,1.566795
42.845457,33.080280,1.510511
42.929977,33.107020,1.593872
43.016000,33.130132,1.566795
43.102023,33.153243,1.539719
43.188045,33.176355,1.512643
43.275950,33.194925,1.566795
43.362050,33.217850,1.593872
43.448073,33.240961,1.593872
43.537130,33.256746,1.566795
43.627940,33.268302,1.512643
43.718749,33.279858,1.512643
43.809559,33.291413,1.512643
43.901078,33.301256,1.566795
43.995751,33.303484,1.593872
44.086560,33.315039,1.620948
44.177370,33.326595,1.593872
44.268179,33.338151,1.566795
44.358989,33.349706,1.512643
44.449798,33.361262,1.512643
44.540608,33.372818,1.512643
44.632263,33.382332,1.539719
44.727859,33.382332,1.566795
44.821858,33.386188,1.593872
44.912667,33.397743,1.593872
45.003477,33.409299,1.566795
45.094286,33.420855,1.539719
45.185095,33.432411,1.512643
45.275905,33.443966,1.512643
45.366714,33.455522,1.539719
45.458003,33.465921,1.566795
45.548813,33.477476,1.593872
45.639622,33.489032,1.620948
45.730431,33.500588,1.593872
45.821241,33.512144,1.512643
45.912050,33.523699,1.512643
46.002860,33.535255,1.512643
46.094787,33.544112,1.539719
46.189129,33.547139,1.566795
46.279939,33.558695,1.593872
46.370748,33.570251,1.593872
46.461558,33.581806,1.566795
46.552367,33.593362,1.512643
46.643176,33.604918,1.512643
46.733986,33.616473,1.539719
46.825275,33.626872,1.566795
46.916096,33.638399,1.593872
47.006906,33.649955,1.620948
47.097715,33.661510,1.593872
47.188524,33.673066,1.512643
47.279334,33.684622,1.512643
47.370143,33.696177,1.512643
47.461432,33.706576,1.539719
47.552721,33.716975,1.566795
47.643530,33.728531,1.593872
47.734340,33.740086,1.593872
47.825149,33.751642,1.510511
47.915959,33.763198,1.512643
48.006768,33.774753,1.512643
48.097873,33.785596,1.512643
48.192546,33.787824,1.566795
48.283711,33.798522,1.593872
48.374520,33.810078,1.593872
48.465330,33.821633,1.566795
48.556139,33.833189,1.512643
48.646949,33.844745,1.512643
48.737758,33.856301,1.512643
48.828999,33.866815,1.539719
48.920288,33.877213,1.593872
49.011097,33.888769,1.620948
49.101907,33.900325,1.593872
49.192716,33.911880,1.512643
49.283526,33.923436,1.512643
49.374335,33.934992,1.512643
49.465144,33.946548,1.512643
49.559818,33.948775,1.539719
49.651326,33.958645,1.593872
49.742135,33.970201,1.593872
49.832944,33.981756,1.566795
49.923754,33.993312,1.512643
50.014563,34.004868,1.512643
50.105373,34.016424,1.512643
50.196271,34.027766,1.539719
50.287559,34.038165,1.566795
50.378369,34.049721,1.620948
50.469178,34.061276,1.593872
50.559988,34.072832,1.512643
50.650797,34.084388,1.512643
50.741607,34.095943,1.512643
50.832416,34.107499,1.512643
50.923705,34.117898,1.539719
51.014514,34.129454,1.566795
51.105324,34.141009,1.593872
51.196133,34.152565,1.510511
51.286943,34.164121,1.512643
51.377752,34.175676,1.512643
51.468561,34.187232,1.512643
51.562501,34.191232,1.539719
51.654831,34.199116,1.566795
51.745640,34.210672,1.593872
51.836450,34.222228,1.566795
51.927259,34.233784,1.512643
52.018069,34.245339,1.512643
52.108878,34.256895,1.512643
52.199688,34.268451,1.512643
52.290976,34.278849,1.539719
52.381786,34.290405,1.566795
52.472595,34.301961,1.593872
52.563405,34.313516,1.510511
52.654214,34.325072,1.512643
52.745024,34.336628,1.512643
52.835833,34.348184,1.512643
52.929429,34.353012,1.539719
53.022102,34.360068,1.566795
53.112912,34.371624,1.593872
53.203721,34.383179,1.566795
53.294531,34.394735,1.512643
53.385340,34.406291,1.512643
53.476150,34.417846,1.512643
53.565131,34.433815,1.539719
53.654077,34.449871,1.566795
53.744886,34.461427,1.593872
53.835696,34.472982,1.620948
53.926505,34.484538,1.510511
54.017314,34.496094,1.512643
54.108124,34.507650,1.512643
54.199413,34.518048,1.539719
54.290222,34.529604,1.566795
54.381031,34.541160,1.593872
54.471841,34.552715,1.593872
54.562650,34.564271,1.510511
54.653460,34.575827,1.512643
54.744269,34.587383,1.512643
54.835558,34.597781,1.539719
54.926367,34.609337,1.566795
55.017177,34.620893,1.593872
55.107986,34.632448,1.593872
55.198796,34.644004,1.510511
55.289605,34.655560,1.512643
55.380415,34.667116,1.512643
55.471703,34.677514,1.539719
55.562909,34.688113,1.566795
55.653719,34.699669,1.593872
55.744528,34.711225,1.593872
55.835338,34.722780,1.510511
55.926147,34.734336,1.512643
56.016957,34.745892,1.512643
56.108156,34.756505,1.512643
56.199445,34.766904,1.566795
56.290254,34.778460,1.593872
56.381064,34.790015,1.593872
56.471873,34.801571,1.510511
56.562683,34.813127,1.512643
56.653492,34.824683,1.512643
56.744302,34.836238,1.512643
56.835590,34.846637,1.539719
56.926400,34.858193,1.593872
57.017209,34.869748,1.593872
57.108019,34.881304,1.510511
57.198828,34.892860,1.512643
57.289638,34.904416,1.512643
57.380447,34.915971,1.512643
57.471736,34.926370,1.539719
57.562545,34.937926,1.566795
57.653355,34.949481,1.593872
57.744164,34.961037,1.510511
57.834974,34.972593,1.512643
57.925783,34.984149,1.512643
58.016593,34.995704,1.512643
58.107881,35.006103,1.539719
58.198691,35.017659,1.566795
58.289500,35.029214,1.593872
58.380310,35.040770,1.510511
58.471119,35.052326,1.512643
58.561929,35.063881,1.512643
58.652738,35.075437,1.512643
58.744027,35.085836,1.539719
58.834836,35.097392,1.566795
58.925646,35.108947,1.593872
59.016455,35.120503,1.593872
59.107265,35.132059,1.512643
59.198074,35.143614,1.512643
59.288883,35.155170,1.512643
59.380172,35.165569,1.539719
59.470982,35.177125,1.566795
59.561791,35.188680,1.593872
59.652601,35.200236,1.593872
59.743410,35.211792,1.510511
59.834219,35.223347,1.512643
59.925029,35.234903,1.512643
60.016318,35.245302,1.539719
60.107127,35.256858,1.566795
60.197937,35.268413,1.593872
60.288746,35.279969,1.593872
60.379555,35.291525,1.510511
60.470365,35.303080,1.512643
60.561174,35.314636,1.512643
60.652463,35.325035,1.539719
60.743503,35.336034,1.566795
60.834312,35.347590,1.593872
60.925122,35.359146,1.593872
61.015931,35.370701,1.510511
61.106741,35.382257,1.512643
61.197550,35.393813,1.512643
61.288839,35.404212,1.512643
61.380128,35.414610,1.566795
61.470937,35.426166,1.593872
61.561747,35.437722,1.593872
61.652556,35.449277,1.510511
61.743365,35.460833,1.512643
61.834175,35.472389,1.512643
61.925061,35.483759,1.512643
62.016350,35.494158,1.539719
62.107159,35.505713,1.593872
62.197969,35.517269,1.593872
62.288778,35.528825,1.510511
62.379588,35.540380,1.512643
62.470397,35.551936,1.512643
62.561207,35.563492,1.512643
62.652495,35.573891,1.539719
62.743305,35.585446,1.566795
62.834114,35.597002,1.593872
62.924924,35.608558,1.510511
63.015733,35.620113,1.512643
63.106543,35.631669,1.512643
63.197352,35.643225,1.512643
63.288641,35.653624,1.539719
63.379450,35.665179,1.566795
63.470260,35.676735,1.593872
63.561069,35.688291,1.510511
63.651879,35.699846,1.512643
63.742688,35.711402,1.512643
63.833498,35.722958,1.512643
63.924786,35.733356,1.539719
64.015596,35.744912,1.566795
64.106405,35.756468,1.593872
64.197215,35.768024,1.593872
64.288024,35.779579,1.512643
64.378834,35.791135,1.512643
64.469643,35.802691,1.512643
64.560932,35.813089,1.539719
64.651741,35.824645,1.566795
64.742551,35.836201,1.593872
64.833360,35.847757,1.593872
64.924170,35.859312,1.510511
65.014979,35.870868,1.512643
65.105202,35.883839,1.512643
65.193107,35.902408,1.539719
65.283916,35.913964,1.566795
65.374726,35.925520,1.593872
65.465535,35.937076,1.483435
65.556344,35.948631,1.510511
65.647154,35.960187,1.512643
65.738443,35.970586,1.512643
65.829731,35.980984,1.566795
65.920541,35.992540,1.593872
66.011350,36.004096,1.593872
66.102160,36.015652,1.510511
66.192969,36.027207,1.512643
66.283779,36.038763,1.512643
66.371683,36.057333,1.512643
66.461812,36.070530,1.539719
66.552622,36.082085,1.593872
66.643431,36.093641,1.483435
66.734241,36.105197,1.510511
66.825050,36.116753,1.512643
66.915860,36.128308,1.512643
67.007148,36.138707,1.539719
67.097958,36.150263,1.566795
67.188767,36.161818,1.593872
67.279577,36.173374,1.510511
67.370386,36.184930,1.512643
67.460373,36.198472,1.512643
67.546396,36.221584,1.512643
67.634951,36.238580,1.539719
67.725761,36.250136,1.566795
67.816570,36.261692,1.456359
67.907380,36.273248,1.483435
67.998189,36.284803,1.510511
68.089478,36.295202,1.512643
68.180730,36.305688,1.539719
68.271540,36.317244,1.566795
68.362349,36.328800,1.593872
68.453159,36.340356,1.483435
68.543968,36.351911,1.510511
68.634777,36.363467,1.512643
68.722682,36.382037,1.512643
68.813048,36.394662,1.539719
68.903858,36.406218,1.593872
68.994667,36.417773,1.483435
69.085477,36.429329,1.510511
69.176286,36.440885,1.512643
69.264941,36.457642,1.539719
69.354213,36.472909,1.566795
69.445022,36.484465,1.593872
69.535832,36.496021,1.593872
69.626641,36.507576,1.512643
69.717006,36.520205,1.512643
69.803371,36.542491,1.539719
69.891549,36.560401,1.566795
69.982358,36.571957,1.593872
70.073167,36.583513,1.483435
70.163977,36.595068,1.510511
70.254786,36.606624,1.512643
70.342690,36.625194,1.512643
70.433158,36.637575,1.566795
70.523967,36.649131,1.593872
70.614777,36.660687,1.483435
70.705586,36.672242,1.510511
70.796396,36.683798,1.512643
70.884950,36.700799,1.539719
70.974323,36.715823,1.566795
71.065132,36.727378,1.593872
71.155942,36.738934,1.593872
71.246751,36.750490,1.512643
71.337015,36.763363,1.512643
71.423279,36.785892,1.539719
71.511557,36.803558,1.566795
71.602367,36.815114,1.593872
71.693176,36.826670,1.483435
71.783986,36.838225,1.510511
71.874795,36.849781,1.512643
71.962699,36.868351,1.539719
72.053268,36.880489,1.593872
72.144077,36.892045,1.593872
72.234887,36.903600,1.510511
72.325696,36.915156,1.512643
72.414765,36.930915,1.512643
72.500788,36.954026,1.539719
72.590261,36.968806,1.566795
72.681071,36.980362,1.593872
72.771880,36.991918,1.483435
72.862690,37.003474,1.512643
72.952853,37.016590,1.539719
73.040757,37.035160,1.566795
73.131566,37.046715,1.593872
73.222376,37.058271,1.593872
73.313185,37.069827,1.510511
73.403995,37.081382,1.512643
73.491868,37.100027,1.539719
73.578537,37.121578,1.566795
73.669206,37.133473,1.593872
73.760016,37.145028,1.510511
73.850825,37.156584,1.512643
73.940408,37.171101,1.539719
74.026431,37.194212,1.566795
74.115390,37.210234,1.593872
74.206200,37.221790,1.593872
74.297009,37.233346,1.510511
74.387819,37.244902,1.512643
74.475112,37.264947,1.539719
74.562361,37.285097,1.593872
74.653171,37.296653,1.593872
74.743980,37.308209,1.510511
74.834789,37.319764,1.512643
74.923792,37.335682,1.539719
75.009815,37.358793,1.566795
75.099355,37.373415,1.593872
75.190164,37.384971,1.593872
75.280974,37.396526,1.510511
75.371686,37.408315,1.539719
75.458399,37.429761,1.566795
75.546229,37.448511,1.593872
75.637038,37.460067,1.593872
75.727848,37.471623,1.510511
75.818657,37.483178,1.512643
75.907080,37.500496,1.539719
75.993199,37.523374,1.566795
76.083319,37.536595,1.593872
76.174128,37.548151,1.593872
76.264938,37.559707,1.512643
76.355071,37.572896,1.539719
76.441203,37.595743,1.566795
76.529613,37.613092,1.593872
76.620422,37.624648,1.593872
76.711232,37.636204,1.510511
76.802041,37.647759,1.512643
76.889884,37.666478,1.539719
76.976584,37.687955,1.566795
77.067283,37.699776,1.566795
77.158093,37.711332,1.510511
77.248902,37.722887,1.512643
